exp.ID,P.layer,P.row,P.col,layer,row,col,replicate,replicate.raw,Generation,treat,treat.1,ecotype,id,flt,height,diam,biomass,fruit,rm
1136,9,9_4,9,15,1,1,5,5,F3,Salt1,Salt1,TRE-1,653,53,46,11.3,676,178,FALSE
1137,11,11_5,13,6,2,11,6,6,F3,Salt1,Salt1,TRE-1,839,49,44.1,9.7,521.8,160,FALSE
1138,7,7_5,5,10,3,4,4,4,F3,Salt1,Salt1,Tri-0,495,26,40.5,6.9,180.6,184,FALSE
1139,9,9_4,11,7,6,3,5,5,F3,Salt1,Salt1,Tri-0,655,26,38.3,10.3,246.5,156,FALSE
1140,11,11_5,4,14,4,15,6,6,F3,Salt1,Salt1,Tri-0,830,36,46,13.2,586.1,467,FALSE
1141,7,7_5,13,8,1,8,4,4,F4,Salt1,Salt1,Abd-0,503,46,32.5,9.3,558.9,167,FALSE
1142,9,9_4,5,8,5,15,5,5,F4,Salt1,Salt1,Abd-0,649,NA,NA,NA,NA,NA,TRUE
1143,11,11_5,11,10,3,13,6,6,F4,Salt1,Salt1,Abd-0,837,NA,NA,NA,NA,NA,TRUE
1144,7,7_5,7,12,6,9,4,4,F4,Salt1,Salt1,Ang-0,497,48,37.2,6.9,239.2,145,FALSE
1145,9,9_4,1,14,6,15,5,5,F4,Salt1,Salt1,Ang-0,645,47,40.2,9.1,371.1,245,FALSE
1146,11,11_5,5,13,3,10,6,6,F4,Salt1,Salt1,Ang-0,831,41,44.7,10.1,447.7,359,FALSE
1147,7,7_5,1,4,6,7,4,4,F4,Salt1,Salt1,aaCol-0,491,26,42.1,11.2,376.8,428,FALSE
1148,9,9_4,2,6,2,7,5,5,F4,Salt1,Salt1,aaCol-0,646,23,39.8,6.2,228.2,323,FALSE
1149,11,11_5,14,10,6,5,6,6,F4,Salt1,Salt1,aaCol-0,840,22,56,13.2,505.9,345,FALSE
1150,7,7_5,8,16,5,2,4,4,F4,Salt1,Salt1,Dja-1,498,29,24.3,8,403.3,519,FALSE
1151,9,9_4,6,7,3,3,5,5,F4,Salt1,Salt1,Dja-1,650,34,22.3,9.2,329.2,323,FALSE
1152,11,11_5,3,10,6,6,6,6,F4,Salt1,Salt1,Dja-1,829,28,28.5,7.5,486.6,568,FALSE
1153,7,7_5,4,5,2,1,4,4,F4,Salt1,Salt1,Fei-0,494,43,45.2,14.6,644.8,290,FALSE
1154,9,9_4,7,11,6,12,5,5,F4,Salt1,Salt1,Fei-0,651,38,48.1,15.6,775.3,559,FALSE
1155,11,11_5,7,12,6,11,6,6,F4,Salt1,Salt1,Fei-0,833,47,37.9,12.4,477.9,254,FALSE
1156,7,7_5,10,8,5,4,4,4,F4,Salt1,Salt1,Ler-0,500,18,22.4,4.3,90.5,91,FALSE
1157,9,9_4,13,14,6,3,5,5,F4,Salt1,Salt1,Ler-0,657,18,22.7,4.9,150.1,189,FALSE
1158,11,11_5,2,9,1,12,6,6,F4,Salt1,Salt1,Ler-0,828,19,22.7,3,202,298,FALSE
1159,7,7_5,3,6,4,4,4,4,F4,Salt1,Salt1,Sap-0,493,37,41.2,6.2,207.5,210,FALSE
1160,9,9_4,8,13,3,13,5,5,F4,Salt1,Salt1,Sap-0,652,58,46.1,8.4,600.5,94,FALSE
1161,11,11_5,12,7,1,10,6,6,F4,Salt1,Salt1,Sap-0,838,43,51.2,8,257.6,125,FALSE
1162,7,7_5,11,3,6,2,4,4,F4,Salt1,Salt1,Tol-0,501,58,46.1,10.7,489.1,166,FALSE
1163,9,9_4,10,10,3,8,5,5,F4,Salt1,Salt1,Tol-0,654,46,50,10.5,583.1,228,FALSE
1164,11,11_5,6,13,2,10,6,6,F4,Salt1,Salt1,Tol-0,832,46,39.2,11,611.1,243,FALSE
1165,7,7_5,9,16,2,6,4,4,F4,Salt1,Salt1,TRE-1,499,33,43.6,9.4,429.1,186,FALSE
1166,9,9_4,9,10,4,12,5,5,F4,Salt1,Salt1,TRE-1,653,31,64.8,15.3,585.1,442,FALSE
1167,11,11_5,13,1,5,14,6,6,F4,Salt1,Salt1,TRE-1,839,63,38,9.6,413.7,76,FALSE
1168,7,7_5,5,7,4,14,4,4,F4,Salt1,Salt1,Tri-0,495,35,47,12.3,515.3,252,FALSE
1169,9,9_4,11,5,3,14,5,5,F4,Salt1,Salt1,Tri-0,655,37,63.6,14,654.3,346,FALSE
1170,11,11_5,4,7,6,5,6,6,F4,Salt1,Salt1,Tri-0,830,36,37.8,10.9,399.1,230,FALSE
1171,7,7_5,13,9,1,7,4,4,F1,Salt1,Salt1,Abd-0,503,35,42.8,7.6,442.4,313,FALSE
1172,9,9_4,5,8,3,10,5,5,F1,Salt1,Salt1,Abd-0,649,30,32.2,8,289.4,331,FALSE
1173,11,11_5,11,14,1,7,6,6,F1,Salt1,Salt1,Abd-0,837,NA,NA,NA,NA,NA,FALSE
1174,7,7_5,7,3,1,7,4,4,F1,Salt1,Salt1,Ang-0,497,26,38.3,6.1,148.8,230,FALSE
1175,9,9_4,1,12,4,13,5,5,F1,Salt1,Salt1,Ang-0,645,23,32.8,7.7,172.5,384,FALSE
1176,11,11_5,5,15,1,2,6,6,F1,Salt1,Salt1,Ang-0,831,21,42.3,7.8,250.8,327,FALSE
1177,7,7_5,1,15,1,13,4,4,F1,Salt1,Salt1,aaCol-0,491,18,38.8,8.9,325.5,355,FALSE
1178,9,9_4,2,16,4,15,5,5,F1,Salt1,Salt1,aaCol-0,646,23,33.8,8.5,229.9,459,FALSE
1179,11,11_5,14,7,3,10,6,6,F1,Salt1,Salt1,aaCol-0,840,25,45.5,9.6,187.6,140,FALSE
1180,7,7_5,8,10,3,14,4,4,F1,Salt1,Salt1,Dja-1,498,20,31.8,5.4,315,429,FALSE
1181,9,9_4,6,14,4,3,5,5,F1,Salt1,Salt1,Dja-1,650,18,24,5.3,328,463,FALSE
1182,11,11_5,3,4,2,11,6,6,F1,Salt1,Salt1,Dja-1,829,23,22.2,4.2,139.9,252,FALSE
1183,7,7_5,4,15,3,13,4,4,F1,Salt1,Salt1,Fei-0,494,NA,NA,NA,NA,NA,FALSE
1184,9,9_4,7,7,5,6,5,5,F1,Salt1,Salt1,Fei-0,651,NA,NA,NA,NA,NA,FALSE
1185,11,11_5,7,7,5,7,6,6,F1,Salt1,Salt1,Fei-0,833,NA,NA,NA,NA,NA,FALSE
1186,7,7_5,10,10,5,8,4,4,F1,Salt1,Salt1,Ler-0,500,NA,NA,NA,NA,NA,FALSE
1187,9,9_4,13,14,3,9,5,5,F1,Salt1,Salt1,Ler-0,657,NA,NA,NA,NA,NA,FALSE
1188,11,11_5,2,2,6,8,6,6,F1,Salt1,Salt1,Ler-0,828,NA,NA,NA,NA,NA,FALSE
1189,7,7_5,3,8,6,12,4,4,F1,Salt1,Salt1,Sap-0,493,26,41.2,5.1,124,202,FALSE
1190,9,9_4,8,10,2,5,5,5,F1,Salt1,Salt1,Sap-0,652,25,46.3,5.8,324.8,463,FALSE
1191,11,11_5,12,3,5,15,6,6,F1,Salt1,Salt1,Sap-0,838,32,36.2,4.8,84.4,128,FALSE
1192,7,7_5,11,15,2,6,4,4,F1,Salt1,Salt1,Tol-0,501,23,45.4,10,355.6,219,FALSE
1193,9,9_4,10,1,5,1,5,5,F1,Salt1,Salt1,Tol-0,654,33,50.2,8,159.5,142,FALSE
1194,11,11_5,6,3,5,2,6,6,F1,Salt1,Salt1,Tol-0,832,51,48.2,9.2,394.6,172,FALSE
1195,7,7_5,9,5,5,4,4,4,F1,Salt1,Salt1,TRE-1,499,25,38.2,9.2,252.1,282,FALSE
1196,9,9_4,9,16,6,3,5,5,F1,Salt1,Salt1,TRE-1,653,32,56.1,8.7,460.2,407,FALSE
1197,11,11_5,13,6,1,9,6,6,F1,Salt1,Salt1,TRE-1,839,29,52.3,10.2,289,220,FALSE
1198,7,7_5,5,12,6,1,4,4,F1,Salt1,Salt1,Tri-0,495,NA,NA,NA,NA,NA,FALSE
1199,9,9_4,11,16,6,12,5,5,F1,Salt1,Salt1,Tri-0,655,NA,NA,NA,NA,NA,FALSE
1200,11,11_5,4,2,6,4,6,6,F1,Salt1,Salt1,Tri-0,830,NA,NA,NA,NA,NA,FALSE
1201,1,1_3,10,7,5,13,1,1,F2,Salt2,Salt2,Abd-0,38,NA,NA,NA,NA,NA,FALSE
1202,3,3_2,2,12,4,5,2,2,F2,Salt2,Salt2,Abd-0,184,NA,NA,NA,NA,NA,FALSE
1203,5,5_6,13,2,3,9,3,3,F2,Salt2,Salt2,Abd-0,419,NA,NA,NA,NA,NA,FALSE
1204,1,1_3,9,4,4,8,1,1,F2,Salt2,Salt2,Ang-0,37,28,35.7,5.8,131,192,FALSE
1205,3,3_2,14,3,2,13,2,2,F2,Salt2,Salt2,Ang-0,196,31,35.1,8.1,85.6,132,FALSE
1206,5,5_6,9,1,2,2,3,3,F2,Salt2,Salt2,Ang-0,415,33,36.8,4.5,125.8,180,FALSE
1207,1,1_3,12,15,2,15,1,1,F2,Salt2,Salt2,aaCol-0,40,30,40.5,11.3,374.5,259,FALSE
1208,3,3_2,4,12,3,13,2,2,F2,Salt2,Salt2,aaCol-0,186,23,50.2,10.2,322.8,410,FALSE
1209,5,5_6,7,12,4,15,3,3,F2,Salt2,Salt2,aaCol-0,413,24,NA,NA,324.6,NA,FALSE
1210,1,1_3,6,13,1,1,1,1,F2,Salt2,Salt2,Dja-1,34,NA,NA,NA,NA,NA,FALSE
1211,3,3_2,9,4,3,14,2,2,F2,Salt2,Salt2,Dja-1,191,NA,NA,NA,NA,NA,FALSE
1212,5,5_6,11,10,4,9,3,3,F2,Salt2,Salt2,Dja-1,417,NA,NA,NA,NA,NA,FALSE
1213,1,1_3,8,7,6,11,1,1,F2,Salt2,Salt2,Fei-0,36,43,36.3,10,643.9,203,FALSE
1214,3,3_2,13,8,5,2,2,2,F2,Salt2,Salt2,Fei-0,195,29,39.8,12.2,372.2,249,FALSE
1215,5,5_6,6,15,1,11,3,3,F2,Salt2,Salt2,Fei-0,412,24,37.4,8.2,277.1,254,FALSE
1216,1,1_3,14,6,5,8,1,1,F2,Salt2,Salt2,Ler-0,42,NA,NA,NA,NA,NA,FALSE
1217,3,3_2,7,2,5,7,2,2,F2,Salt2,Salt2,Ler-0,189,NA,NA,NA,NA,NA,FALSE
1218,5,5_6,4,13,3,8,3,3,F2,Salt2,Salt2,Ler-0,410,NA,NA,NA,NA,NA,FALSE
1219,1,1_3,4,13,2,11,1,1,F2,Salt2,Salt2,Sap-0,32,37,51.5,8.8,356.6,314,FALSE
1220,3,3_2,10,5,1,12,2,2,F2,Salt2,Salt2,Sap-0,192,38,49.5,9.9,469,471,FALSE
1221,5,5_6,12,7,1,11,3,3,F2,Salt2,Salt2,Sap-0,418,26,37.8,8.5,184.1,225,FALSE
1222,1,1_3,1,5,3,7,1,1,F2,Salt2,Salt2,Tol-0,29,42,53.2,7.2,324.2,378,FALSE
1223,3,3_2,1,6,3,4,2,2,F2,Salt2,Salt2,Tol-0,183,27,43.6,10.6,NA,197,FALSE
1224,5,5_6,10,11,1,1,3,3,F2,Salt2,Salt2,Tol-0,416,30,56.1,11.9,346.8,281,FALSE
1225,1,1_3,5,5,5,1,1,1,F2,Salt2,Salt2,TRE-1,33,20,33.9,5.5,166.3,222,FALSE
1226,3,3_2,12,8,2,12,2,2,F2,Salt2,Salt2,TRE-1,194,18,34.2,5.2,316.9,498,FALSE
1227,5,5_6,8,16,1,12,3,3,F2,Salt2,Salt2,TRE-1,414,20,34,4.7,324.2,383,FALSE
1228,1,1_3,2,12,1,4,1,1,F2,Salt2,Salt2,Tri-0,30,16,33.2,6.1,133.2,437,FALSE
1229,3,3_2,11,14,2,8,2,2,F2,Salt2,Salt2,Tri-0,193,19,49.1,15.4,471.3,391,FALSE
1230,5,5_6,3,11,5,9,3,3,F2,Salt2,Salt2,Tri-0,409,17,55.3,12.4,551.9,679,FALSE
1231,1,1_3,10,1,5,8,1,1,F3,Salt2,Salt2,Abd-0,38,NA,NA,NA,NA,NA,FALSE
1232,3,3_2,2,4,4,13,2,2,F3,Salt2,Salt2,Abd-0,184,NA,NA,NA,NA,NA,FALSE
1233,5,5_6,13,2,6,9,3,3,F3,Salt2,Salt2,Abd-0,419,NA,NA,NA,NA,NA,FALSE
1234,1,1_3,9,12,3,8,1,1,F3,Salt2,Salt2,Ang-0,37,34,40.2,7.4,166.3,222,FALSE
1235,3,3_2,14,16,2,5,2,2,F3,Salt2,Salt2,Ang-0,196,37,40.9,8.2,270.4,287,FALSE
1236,5,5_6,9,2,5,8,3,3,F3,Salt2,Salt2,Ang-0,415,31,38.5,4.2,142.9,212,FALSE
1237,1,1_3,12,8,4,6,1,1,F3,Salt2,Salt2,aaCol-0,40,22,40.9,10.5,375.5,321,FALSE
1238,3,3_2,4,5,3,2,2,2,F3,Salt2,Salt2,aaCol-0,186,21,40.2,9.2,367.6,502,FALSE
1239,5,5_6,7,9,4,7,3,3,F3,Salt2,Salt2,aaCol-0,413,21,50.5,10.6,446.1,784,FALSE
1240,1,1_3,6,10,2,6,1,1,F3,Salt2,Salt2,Dja-1,34,NA,NA,NA,NA,NA,FALSE
1241,3,3_2,9,2,5,13,2,2,F3,Salt2,Salt2,Dja-1,191,NA,NA,NA,NA,NA,FALSE
1242,5,5_6,11,8,2,8,3,3,F3,Salt2,Salt2,Dja-1,417,NA,NA,NA,NA,NA,FALSE
1243,1,1_3,8,10,1,12,1,1,F3,Salt2,Salt2,Fei-0,36,38,39,9.3,428.6,180,FALSE
1244,3,3_2,13,3,2,15,2,2,F3,Salt2,Salt2,Fei-0,195,48,50,11.8,771.2,320,FALSE
1245,5,5_6,6,6,4,7,3,3,F3,Salt2,Salt2,Fei-0,412,33,48.2,11.6,445.9,297,FALSE
1246,1,1_3,14,5,6,7,1,1,F3,Salt2,Salt2,Ler-0,42,NA,NA,NA,NA,NA,FALSE
1247,3,3_2,7,1,4,4,2,2,F3,Salt2,Salt2,Ler-0,189,NA,NA,NA,NA,NA,FALSE
1248,5,5_6,4,5,6,2,3,3,F3,Salt2,Salt2,Ler-0,410,NA,NA,NA,NA,NA,FALSE
1249,1,1_3,4,8,3,1,1,1,F3,Salt2,Salt2,Sap-0,32,38,41.2,7.2,170.4,168,FALSE
1250,3,3_2,10,15,2,8,2,2,F3,Salt2,Salt2,Sap-0,192,30,48.1,7.7,281.7,165,FALSE
1251,5,5_6,12,14,4,5,3,3,F3,Salt2,Salt2,Sap-0,418,25,45.1,8.1,382,357,FALSE
1252,1,1_3,1,15,4,5,1,1,F3,Salt2,Salt2,Tol-0,29,29,44.9,9.6,380.6,291,FALSE
1253,3,3_2,1,14,1,11,2,2,F3,Salt2,Salt2,Tol-0,183,30,50.1,12.1,564.6,441,FALSE
1254,5,5_6,10,9,3,1,3,3,F3,Salt2,Salt2,Tol-0,416,44,51.2,10.5,451.6,152,FALSE
1255,1,1_3,5,9,2,2,1,1,F3,Salt2,Salt2,TRE-1,33,19,34.6,2.9,164.8,175,FALSE
1256,3,3_2,12,13,4,8,2,2,F3,Salt2,Salt2,TRE-1,194,18,33.1,4.2,197.3,341,FALSE
1257,5,5_6,8,8,2,5,3,3,F3,Salt2,Salt2,TRE-1,414,18,28,6.8,233.2,350,FALSE
1258,1,1_3,2,10,4,3,1,1,F3,Salt2,Salt2,Tri-0,30,40,48.7,10.9,NA,187,FALSE
1259,3,3_2,11,1,5,7,2,2,F3,Salt2,Salt2,Tri-0,193,34,45.2,9.2,196.7,342,FALSE
1260,5,5_6,3,2,6,6,3,3,F3,Salt2,Salt2,Tri-0,409,45,44.2,12,575.2,292,FALSE
1261,1,1_3,10,12,5,8,1,1,F4,Salt2,Salt2,Abd-0,38,NA,NA,NA,NA,NA,FALSE
1262,3,3_2,2,3,4,8,2,2,F4,Salt2,Salt2,Abd-0,184,NA,NA,NA,NA,NA,FALSE
1263,5,5_6,13,10,6,7,3,3,F4,Salt2,Salt2,Abd-0,419,NA,NA,NA,NA,NA,FALSE
1264,1,1_3,9,11,4,13,1,1,F4,Salt2,Salt2,Ang-0,37,42,44.9,9.5,493.6,475,FALSE
1265,3,3_2,14,15,2,12,2,2,F4,Salt2,Salt2,Ang-0,196,48,36.9,7.4,332.3,112,FALSE
1266,5,5_6,9,5,6,11,3,3,F4,Salt2,Salt2,Ang-0,415,51,38.2,4.2,265,239,FALSE
1267,1,1_3,12,3,6,8,1,1,F4,Salt2,Salt2,aaCol-0,40,25,36,8.2,239.7,212,FALSE
1268,3,3_2,4,16,1,4,2,2,F4,Salt2,Salt2,aaCol-0,186,21,40.6,9.6,307.4,296,FALSE
1269,5,5_6,7,14,4,4,3,3,F4,Salt2,Salt2,aaCol-0,413,21,45.1,10.1,511.7,471,FALSE
1270,1,1_3,6,4,5,9,1,1,F4,Salt2,Salt2,Dja-1,34,NA,NA,NA,NA,NA,FALSE
1271,3,3_2,9,5,4,15,2,2,F4,Salt2,Salt2,Dja-1,191,NA,NA,NA,NA,NA,FALSE
1272,5,5_6,11,12,6,4,3,3,F4,Salt2,Salt2,Dja-1,417,NA,NA,NA,NA,NA,FALSE
1273,1,1_3,8,3,1,1,1,1,F4,Salt2,Salt2,Fei-0,36,31,48.2,10.2,375.9,345,FALSE
1274,3,3_2,13,16,3,4,2,2,F4,Salt2,Salt2,Fei-0,195,33,44.7,11.2,498.1,194,FALSE
1275,5,5_6,6,1,1,12,3,3,F4,Salt2,Salt2,Fei-0,412,45,49.1,13.6,617.2,409,FALSE
1276,1,1_3,14,14,1,5,1,1,F4,Salt2,Salt2,Ler-0,42,NA,NA,NA,NA,NA,FALSE
1277,3,3_2,7,13,1,10,2,2,F4,Salt2,Salt2,Ler-0,189,NA,NA,NA,NA,NA,FALSE
1278,5,5_6,4,8,1,13,3,3,F4,Salt2,Salt2,Ler-0,410,NA,NA,NA,NA,NA,FALSE
1279,1,1_3,4,16,3,11,1,1,F4,Salt2,Salt2,Sap-0,32,31,41.1,6.7,190.6,262,FALSE
1280,3,3_2,10,8,2,4,2,2,F4,Salt2,Salt2,Sap-0,192,55,51,7.8,390.6,224,FALSE
1281,5,5_6,12,4,4,9,3,3,F4,Salt2,Salt2,Sap-0,418,78,31.6,8.7,275.8,111,FALSE
1282,1,1_3,1,3,1,3,1,1,F4,Salt2,Salt2,Tol-0,29,44,45.2,9.2,532.3,318,FALSE
1283,3,3_2,1,10,4,5,2,2,F4,Salt2,Salt2,Tol-0,183,60,42.3,11.5,861.2,132,FALSE
1284,5,5_6,10,2,4,11,3,3,F4,Salt2,Salt2,Tol-0,416,38,47.2,9,418.9,343,FALSE
1285,1,1_3,5,16,5,4,1,1,F4,Salt2,Salt2,TRE-1,33,18,32.4,6.7,226.9,237,FALSE
1286,3,3_2,12,6,4,8,2,2,F4,Salt2,Salt2,TRE-1,194,18,27.8,8.4,147,232,FALSE
1287,5,5_6,8,5,6,5,3,3,F4,Salt2,Salt2,TRE-1,414,20,34.3,4.8,230.1,444,FALSE
1288,1,1_3,2,15,4,1,1,1,F4,Salt2,Salt2,Tri-0,30,17,31.7,6.7,233.1,209,FALSE
1289,3,3_2,11,8,2,2,2,2,F4,Salt2,Salt2,Tri-0,193,30,45.2,9.2,216.5,289,FALSE
1290,5,5_6,3,4,6,8,3,3,F4,Salt2,Salt2,Tri-0,409,34,52.8,14.5,631.1,379,FALSE
1291,1,1_3,10,16,2,2,1,1,F1,Salt2,Salt2,Abd-0,38,NA,NA,NA,NA,NA,FALSE
1292,3,3_2,2,9,3,3,2,2,F1,Salt2,Salt2,Abd-0,184,NA,NA,NA,NA,NA,FALSE
1293,5,5_6,13,7,2,2,3,3,F1,Salt2,Salt2,Abd-0,419,NA,NA,NA,NA,NA,FALSE
1294,1,1_3,9,15,2,5,1,1,F1,Salt2,Salt2,Ang-0,37,NA,NA,NA,NA,NA,FALSE
1295,3,3_2,14,8,4,2,2,2,F1,Salt2,Salt2,Ang-0,196,NA,NA,NA,NA,NA,FALSE
1296,5,5_6,9,5,1,7,3,3,F1,Salt2,Salt2,Ang-0,415,NA,NA,NA,NA,NA,FALSE
1297,1,1_3,12,16,5,14,1,1,F1,Salt2,Salt2,aaCol-0,40,21,45.5,5.4,262.5,373,FALSE
1298,3,3_2,4,13,1,9,2,2,F1,Salt2,Salt2,aaCol-0,186,20,52.9,10,442.9,611,FALSE
1299,5,5_6,7,7,3,8,3,3,F1,Salt2,Salt2,aaCol-0,413,21,41.9,10.8,265.6,354,FALSE
1300,1,1_3,6,6,3,12,1,1,F1,Salt2,Salt2,Dja-1,34,NA,NA,NA,NA,NA,FALSE
1301,3,3_2,9,14,6,11,2,2,F1,Salt2,Salt2,Dja-1,191,NA,NA,NA,NA,NA,FALSE
1302,5,5_6,11,4,1,2,3,3,F1,Salt2,Salt2,Dja-1,417,NA,NA,NA,NA,NA,FALSE
1303,1,1_3,8,2,3,14,1,1,F1,Salt2,Salt2,Fei-0,36,41,52.1,10.6,462.1,321,FALSE
1304,3,3_2,13,9,4,11,2,2,F1,Salt2,Salt2,Fei-0,195,41,54.9,13,903.4,594,FALSE
1305,5,5_6,6,15,6,3,3,3,F1,Salt2,Salt2,Fei-0,412,32,41.6,10.9,369.3,271,FALSE
1306,1,1_3,14,9,1,8,1,1,F1,Salt2,Salt2,Ler-0,42,NA,NA,NA,NA,NA,FALSE
1307,3,3_2,7,7,3,2,2,2,F1,Salt2,Salt2,Ler-0,189,NA,NA,NA,NA,NA,FALSE
1308,5,5_6,4,10,6,14,3,3,F1,Salt2,Salt2,Ler-0,410,NA,NA,NA,NA,NA,FALSE
1309,1,1_3,4,6,1,8,1,1,F1,Salt2,Salt2,Sap-0,32,NA,NA,NA,NA,NA,FALSE
1310,3,3_2,10,3,3,7,2,2,F1,Salt2,Salt2,Sap-0,192,NA,NA,NA,NA,NA,FALSE
1311,5,5_6,12,7,4,3,3,3,F1,Salt2,Salt2,Sap-0,418,NA,NA,NA,NA,NA,FALSE
1312,1,1_3,1,6,1,12,1,1,F1,Salt2,Salt2,Tol-0,29,NA,NA,NA,NA,NA,FALSE
1313,3,3_2,1,14,5,14,2,2,F1,Salt2,Salt2,Tol-0,183,NA,NA,NA,NA,NA,FALSE
1314,5,5_6,10,12,2,3,3,3,F1,Salt2,Salt2,Tol-0,416,NA,NA,NA,NA,NA,FALSE
1315,1,1_3,5,8,2,10,1,1,F1,Salt2,Salt2,TRE-1,33,NA,NA,NA,NA,NA,FALSE
1316,3,3_2,12,10,6,10,2,2,F1,Salt2,Salt2,TRE-1,194,NA,NA,NA,NA,NA,FALSE
1317,5,5_6,8,15,2,7,3,3,F1,Salt2,Salt2,TRE-1,414,NA,NA,NA,NA,NA,FALSE
1318,1,1_3,2,7,4,13,1,1,F1,Salt2,Salt2,Tri-0,30,NA,NA,NA,NA,NA,FALSE
1319,3,3_2,11,11,1,14,2,2,F1,Salt2,Salt2,Tri-0,193,NA,NA,NA,NA,NA,FALSE
1320,5,5_6,3,16,5,5,3,3,F1,Salt2,Salt2,Tri-0,409,NA,NA,NA,NA,NA,FALSE
1321,7,7_7,7,14,5,7,4,4,F2,Salt2,Salt2,Abd-0,525,NA,NA,NA,NA,NA,FALSE
1322,9,9_5,6,1,6,14,5,5,F2,Salt2,Salt2,Abd-0,664,NA,NA,NA,NA,NA,FALSE
1323,11,11_6,11,11,6,10,6,6,F2,Salt2,Salt2,Abd-0,851,NA,NA,NA,NA,NA,FALSE
1324,7,7_7,13,12,2,1,4,4,F2,Salt2,Salt2,Ang-0,531,31,42.1,8.2,208.8,369,FALSE
1325,9,9_5,5,15,5,8,5,5,F2,Salt2,Salt2,Ang-0,663,29,36.9,7.8,291,158,FALSE
1326,11,11_6,3,2,2,11,6,6,F2,Salt2,Salt2,Ang-0,843,28,33,NA,92.7,211,FALSE
1327,7,7_7,5,6,4,2,4,4,F2,Salt2,Salt2,aaCol-0,523,21,46.2,5.9,165.3,208,FALSE
1328,9,9_5,9,3,3,11,5,5,F2,Salt2,Salt2,aaCol-0,667,23,52.7,11.8,219,219,FALSE
1329,11,11_6,2,8,2,14,6,6,F2,Salt2,Salt2,aaCol-0,842,24,56.3,9.2,359.5,373,FALSE
1330,7,7_7,3,10,2,9,4,4,F2,Salt2,Salt2,Dja-1,521,NA,NA,NA,NA,NA,FALSE
1331,9,9_5,8,8,3,15,5,5,F2,Salt2,Salt2,Dja-1,666,NA,NA,NA,NA,NA,FALSE
1332,11,11_6,5,7,1,8,6,6,F2,Salt2,Salt2,Dja-1,845,NA,NA,NA,NA,NA,FALSE
1333,7,7_7,1,14,6,13,4,4,F2,Salt2,Salt2,Fei-0,519,26,43.2,11.5,397,189,FALSE
1334,9,9_5,10,6,5,5,5,5,F2,Salt2,Salt2,Fei-0,668,28,42.6,10.2,324.8,278,FALSE
1335,11,11_6,10,12,2,12,6,6,F2,Salt2,Salt2,Fei-0,850,26,49.3,10.3,347.2,332,FALSE
1336,7,7_7,9,16,1,6,4,4,F2,Salt2,Salt2,Ler-0,527,NA,NA,NA,NA,NA,FALSE
1337,9,9_5,4,2,5,11,5,5,F2,Salt2,Salt2,Ler-0,662,NA,NA,NA,NA,NA,FALSE
1338,11,11_6,14,1,1,15,6,6,F2,Salt2,Salt2,Ler-0,854,NA,NA,NA,NA,NA,FALSE
1339,7,7_7,2,12,2,5,4,4,F2,Salt2,Salt2,Sap-0,520,27,50,NA,298.8,672,FALSE
1340,9,9_5,3,13,2,4,5,5,F2,Salt2,Salt2,Sap-0,661,NA,NA,NA,NA,NA,FALSE
1341,11,11_6,8,4,1,11,6,6,F2,Salt2,Salt2,Sap-0,848,27,50.3,NA,146.8,289,FALSE
1342,7,7_7,14,1,6,1,4,4,F2,Salt2,Salt2,Tol-0,532,31,53.2,7.5,258.2,342,FALSE
1343,9,9_5,7,5,4,7,5,5,F2,Salt2,Salt2,Tol-0,665,34,48,8.2,406.9,282,FALSE
1344,11,11_6,13,16,5,15,6,6,F2,Salt2,Salt2,Tol-0,853,26,49,12.4,426,289,FALSE
1345,7,7_7,11,7,4,15,4,4,F2,Salt2,Salt2,TRE-1,529,21,44.5,4.9,199.6,308,FALSE
1346,9,9_5,1,12,5,14,5,5,F2,Salt2,Salt2,TRE-1,659,NA,NA,NA,NA,NA,FALSE
1347,11,11_6,9,11,2,4,6,6,F2,Salt2,Salt2,TRE-1,849,18,35.7,6.3,230.4,311,FALSE
1348,7,7_7,6,5,1,4,4,4,F2,Salt2,Salt2,Tri-0,524,31,55.1,9.8,323.5,356,FALSE
1349,9,9_5,13,10,1,4,5,5,F2,Salt2,Salt2,Tri-0,671,21,31,5.1,81.6,115,FALSE
1350,11,11_6,7,3,3,10,6,6,F2,Salt2,Salt2,Tri-0,847,25,37.9,9.5,129,176,FALSE
1351,7,7_7,7,7,1,1,4,4,F3,Salt2,Salt2,Abd-0,525,NA,NA,NA,NA,NA,FALSE
1352,9,9_5,6,4,3,11,5,5,F3,Salt2,Salt2,Abd-0,664,NA,NA,NA,NA,NA,FALSE
1353,11,11_6,11,3,3,4,6,6,F3,Salt2,Salt2,Abd-0,851,NA,NA,NA,NA,NA,FALSE
1354,7,7_7,13,14,3,2,4,4,F3,Salt2,Salt2,Ang-0,531,36,47,10.1,354,352,FALSE
1355,9,9_5,5,10,3,1,5,5,F3,Salt2,Salt2,Ang-0,663,NA,NA,NA,NA,NA,TRUE
1356,11,11_6,3,6,3,14,6,6,F3,Salt2,Salt2,Ang-0,843,45,37.7,7.3,314.1,157,FALSE
1357,7,7_7,5,10,2,13,4,4,F3,Salt2,Salt2,aaCol-0,523,24,54.6,6.5,314.8,445,FALSE
1358,9,9_5,9,1,2,3,5,5,F3,Salt2,Salt2,aaCol-0,667,32,47.4,12.3,291.6,510,FALSE
