ecotype,treat,gen,trait,Estimate,Std.Error,df,tvalue,Pvalue
Ler-0,Cd2,F1,diam,0.552626969677789,1.26204381165306,54.9999999994133,0.437882555720424,0.663186334841548
Tol-0,Cd2,F1,diam,0.152438603068757,1.43237396805635,54.9999999990681,0.106423745801251,0.915633384253581
TRE-1,Cd2,F1,diam,-0.144858493821649,1.20634127199369,54.9999999992863,-0.120080857038278,0.904856676523317
aaCol-0,Cd2,F2,diam,-0.215187475837569,1.13696049434589,67.0000000000302,-0.189265569830877,0.850456864015672
Abd-0,Cd2,F2,diam,-0.681496592719441,1.2985905222695,67.0000000000014,-0.524797140463041,0.601456439687827
Ang-0,Cd2,F2,diam,2.80317780882497,1.46375883608759,67.0000000000406,1.91505440631016,0.0597557455221285
Dja-1,Cd2,F2,diam,0.644637282272867,1.25666978104967,66.9999999998456,0.512972693378856,0.609657685962818
Fei-0,Cd2,F2,diam,2.06364871817743,1.14415428867622,67.0000000002918,1.80364548610402,0.0757826982392127
Ler-0,Cd2,F2,diam,-3.31508045165199,1.34042679363282,66.9999999999763,-2.47315292964822,0.0159352524079133
Tol-0,Cd2,F2,diam,-0.25536785848044,1.12184184343146,66.9999999999124,-0.227632673870791,0.820625036815517
TRE-1,Cd2,F2,diam,1.58832944849129,1.27560269551625,67.0000000000934,1.24515999697577,0.217410344505064
Tri-0,Cd2,F2,diam,2.23052593772879,1.27346277597861,66.9999999997855,1.75154388475526,0.0844284704190362
aaCol-0,Cd2,F3,diam,-0.206085842369309,1.05315120092396,73.9999999992634,-0.195684952159294,0.845393107525686
Abd-0,Cd2,F3,diam,-1.82590095342521,1.0297081728151,73.9999999991341,-1.77322177450861,0.0803066959526558
Ang-0,Cd2,F3,diam,1.08713297542038,1.04381386669735,73.9999999994591,1.04150079827938,0.301033975493517
Dja-1,Cd2,F3,diam,1.12524799793882,1.09553753276616,73.9999999982271,1.02711953199599,0.307709927548933
Fei-0,Cd2,F3,diam,1.72366231030806,1.04022660269641,73.999999998967,1.6570065655311,0.101752332768695
Ler-0,Cd2,F3,diam,1.8676656669824,1.28434963744607,73.999999999165,1.45417230053979,0.150126954357509
Tol-0,Cd2,F3,diam,0.0531611314051974,0.972533996911031,73.999999998642,0.0546624915674394,0.956554663549297
TRE-1,Cd2,F3,diam,-1.41683886045479,1.09219273665508,73.9999999985437,-1.29724252222548,0.198577615428969
Tri-0,Cd2,F3,diam,0.746018965705367,1.00576008193343,73.9999999991171,0.741746445406,0.460588686867703
aaCol-0,Cd2,F4,diam,-1.52070905464963,1.21170862107753,68.9999999990322,-1.25501216067714,0.213708414742458
Abd-0,Cd2,F4,diam,-2.2667522577369,1.37629223889521,68.9999999991046,-1.64699923001564,0.104105489753361
Ang-0,Cd2,F4,diam,0.934404003629367,1.06617146742714,68.9999999989825,0.87641062641101,0.383847873804749
Dja-1,Cd2,F4,diam,0.32666639086543,1.17461642345209,68.9999999990806,0.278104736442717,0.781763627888761
Fei-0,Cd2,F4,diam,1.22168112715562,1.09608644946671,68.999999999374,1.11458464590089,0.26889569984584
Ler-0,Cd2,F4,diam,-0.713085069122506,1.27586889254436,68.9999999990572,-0.558901524513589,0.578038395165386
Tol-0,Cd2,F4,diam,-0.0232216878577946,1.12704835221077,68.9999999999555,-0.0206039854565635,0.983621027715906
TRE-1,Cd2,F4,diam,1.08539123427315,1.15924519938621,68.9999999993381,0.93629133409208,0.352388744714128
Tri-0,Cd2,F4,diam,-1.18123922798105,1.08150580374927,68.9999999994282,-1.09221718818895,0.278536593995033
aaCol-0,Drought,F1,biomass,119.65997259538,60.9827362975964,63.4817843232539,1.96219421856439,0.0541268177569021
Abd-0,Drought,F1,biomass,113.023579981083,59.7879235097259,62.3144921941819,1.89040818523655,0.0633556348084887
Ang-0,Drought,F1,biomass,37.3734114986486,62.4525368826313,62.663496974978,0.59842903690022,0.551710729021075
Dja-1,Drought,F1,biomass,64.9510213935592,59.3832884298102,61.7462837259909,1.09375925636604,0.278309239220557
Ler-0,Drought,F1,biomass,47.4350749433755,57.7222689083524,60.8384188241954,0.821781191912081,0.414410412800715
Sap-0,Drought,F1,biomass,-156.89383142394,79.774265357645,64.2554192566769,-1.96672235990582,0.0535370401637741
Tol-0,Drought,F1,biomass,-127.55156877965,56.8709644017789,65.3538149082858,-2.24282408644472,0.028305540183287
TRE-1,Drought,F1,biomass,-64.0808784235827,56.3022591194626,63.7364788852975,-1.13815820938224,0.259314677538555
Tri-0,Drought,F1,biomass,36.6485891788473,62.0436809348557,61.6323766989233,0.590690117456562,0.556888023778552
aaCol-0,Drought,F2,biomass,-55.1627027715998,57.490347751582,75.7949780185326,-0.959512421284351,0.340351540340841
Abd-0,Drought,F2,biomass,-54.4229368933583,60.6859546666375,75.7802352337081,-0.896796255283723,0.372667822558719
Ang-0,Drought,F2,biomass,-10.0989010441122,58.7581337264802,75.0706564806532,-0.171872392869432,0.864000331939518
Dja-1,Drought,F2,biomass,-31.7777063114754,61.8890117653847,75.3678808217743,-0.513462816823472,0.609129597253835
Fei-0,Drought,F2,biomass,145.710390559061,57.4252420581613,75.1357464209153,2.53739270983801,0.0132409203446009
Ler-0,Drought,F2,biomass,19.6021618114826,58.4691036337291,72.6480737952304,0.335256752596677,0.738397593433738
Sap-0,Drought,F2,biomass,-29.292123871617,58.8831482744673,75.1851830516013,-0.497461917883194,0.620315122021541
Tol-0,Drought,F2,biomass,-16.8917750077937,54.3651724359246,73.359379763024,-0.310709490118927,0.756902592187171
TRE-1,Drought,F2,biomass,53.7879427314733,57.813569699372,74.7050546388379,0.930368821907525,0.355176934322959
Tri-0,Drought,F2,biomass,177.668091208472,59.445209024171,75.7047131745192,2.98877056915101,0.00377544364426284
aaCol-0,Drought,F3,biomass,31.0625986251524,78.4574005282526,74.999999999499,0.395916744832334,0.693290509834575
Abd-0,Drought,F3,biomass,62.1563711028252,75.2806552559107,74.9999999985149,0.825661929901241,0.411614581359074
Ang-0,Drought,F3,biomass,5.76719073774686,65.3098759558929,74.9999999989518,0.0883050327892482,0.929869605231868
Dja-1,Drought,F3,biomass,-25.8068996036517,80.6140767848304,74.9999999993314,-0.320128948105846,0.749760737405016
Fei-0,Drought,F3,biomass,271.24376382386,70.0910268343234,74.99999999874,3.8698785860993,0.000230474398280441
Ler-0,Drought,F3,biomass,37.6825148722178,76.9971347341346,74.9999999990781,0.489401521268717,0.625985786660154
Sap-0,Drought,F3,biomass,-10.5678356019682,71.8005524615135,74.9999999991294,-0.147183207366444,0.883382356869428
Tol-0,Drought,F3,biomass,-62.884310706009,79.4050849190191,74.99999999924,-0.791943120143267,0.430891549211332
TRE-1,Drought,F3,biomass,-129.665465221536,71.4190664389214,74.9999999988576,-1.81555810915602,0.0734353100988168
Tri-0,Drought,F3,biomass,-50.5360690486001,72.0262351715317,74.9999999992755,-0.701634188268311,0.485078901164103
aaCol-0,Drought,F4,biomass,48.8490003512776,79.3765926021041,73.3586341251799,0.61540812914641,0.540189784158194
Abd-0,Drought,F4,biomass,69.4153058052691,85.6340335573259,73.7411851946824,0.810604182959576,0.420201441728146
Ang-0,Drought,F4,biomass,40.6532182432451,75.875909244037,73.558204743738,0.535785582647763,0.59372315162211
Dja-1,Drought,F4,biomass,80.1569594720796,71.956316895732,74.3865252642281,1.11396695842883,0.268879855781964
Fei-0,Drought,F4,biomass,45.6688052300485,79.0030367794076,75.6117518351131,0.57806392123337,0.564938653107385
Ler-0,Drought,F4,biomass,-42.3377900220322,81.1088255088551,74.3371486907431,-0.521987462602451,0.603231027891359
Sap-0,Drought,F4,biomass,53.2761747425387,70.2576922051108,74.7040501649033,0.758296679984931,0.45065909867148
Tol-0,Drought,F4,biomass,-357.643064926055,76.878760314576,74.1398591068908,-4.65203995827502,1.40420897724411e-05
TRE-1,Drought,F4,biomass,52.5394945467103,72.6881186549942,74.7029593702452,0.722807186633665,0.47205529948187
Tri-0,Drought,F4,biomass,-96.3719779954336,72.4176531540419,73.6104367479644,-1.33078018684806,0.187368958067015
aaCol-0,Salt1,F1,biomass,44.1897040262421,72.2307717466991,56.9937625054398,0.611785018457338,0.543112881853577
Abd-0,Salt1,F1,biomass,57.3857336813622,74.5514413945093,56.4790411065521,0.769746803119338,0.444657685004454
Ang-0,Salt1,F1,biomass,45.2163559577145,74.0232486028958,57.5910671335115,0.610839929496767,0.543708934357669
Dja-1,Salt1,F1,biomass,-8.49353033832241,76.1029762389142,57.4819164386257,-0.111605757857067,0.911524812432949
Sap-0,Salt1,F1,biomass,-149.174376043088,103.093575863853,58.332346985268,-1.44698032630171,0.153255230365688
Tol-0,Salt1,F1,biomass,-154.542540226251,72.8080091131838,55.6116130941524,-2.12260357217029,0.03825355791418
TRE-1,Salt1,F1,biomass,-82.3755751576507,69.5400924046604,51.7437088481527,-1.1845767284619,0.24159745234213
aaCol-0,Salt1,F2,biomass,-62.0972020762616,55.2628958646943,74.9999999977822,-1.12366898449007,0.264737331165108
Abd-0,Salt1,F2,biomass,-21.1132996195773,55.5811919122662,74.9999999980946,-0.379864103182678,0.705119856957859
Ang-0,Salt1,F2,biomass,56.8922355038269,51.8249255701134,74.9999999978498,1.09777746669135,0.275813609927516
Dja-1,Salt1,F2,biomass,-56.2130422752383,58.2580216592166,74.9999999980043,-0.964897891728276,0.337696948298778
Fei-0,Salt1,F2,biomass,152.768579605968,59.0690896451835,74.9999999981039,2.58626940966279,0.0116400787310788
Ler-0,Salt1,F2,biomass,-53.6359834216222,55.8359674346554,74.9999999981492,-0.960599160109335,0.339840474006843
Sap-0,Salt1,F2,biomass,93.6119255063792,55.3017229212812,74.9999999983708,1.69274880711457,0.0946536845636761
Tol-0,Salt1,F2,biomass,-22.0372543474511,54.1234869923186,74.9999999984653,-0.407166196638045,0.685045687740933
TRE-1,Salt1,F2,biomass,-8.22512383739134,55.8932415110231,74.9999999984663,-0.147157753156421,0.883402377918633
Tri-0,Salt1,F2,biomass,28.2184424350207,59.9401696812233,74.9999999981435,0.470776819369938,0.639166475030651
aaCol-0,Salt1,F3,biomass,28.3159417486503,81.984779451542,72.813225729036,0.345380471083498,0.730804162011175
Abd-0,Salt1,F3,biomass,191.25709080883,93.2638071046542,72.6470626890515,2.05071073920685,0.0439030362479063
Ang-0,Salt1,F3,biomass,165.023043440841,76.188587796248,72.9736350942113,2.16598112938074,0.0335802476387579
Dja-1,Salt1,F3,biomass,-159.82803320593,88.218077741756,72.6776995760871,-1.81173788068473,0.0741579641360699
Fei-0,Salt1,F3,biomass,174.850177122937,78.741542652896,72.865411907249,2.22055818608612,0.0294903880749724
Ler-0,Salt1,F3,biomass,-85.7931182535092,83.405743532572,72.6169041270714,-1.02862362494263,0.307070653481245
Sap-0,Salt1,F3,biomass,55.8471155197191,84.3192351888401,72.849146638674,0.662329483831829,0.509850056799216
Tol-0,Salt1,F3,biomass,-48.971060905718,93.4528391353703,72.6672540713319,-0.524018974263386,0.601860033874141
TRE-1,Salt1,F3,biomass,-149.783356795502,88.058324661857,72.989521748488,-1.70095623974983,0.0932082030085476
Tri-0,Salt1,F3,biomass,-62.0589277609689,79.7189360228718,72.8182252551087,-0.778471601065571,0.438813372388096
aaCol-0,Salt1,F4,biomass,133.709219221085,73.9435551210208,72.9999999988849,1.80826062531411,0.0746845346687661
Abd-0,Salt1,F4,biomass,206.904797136796,97.7482972109449,72.9999999989916,2.1167099892317,0.0376932544351226
Ang-0,Salt1,F4,biomass,31.0224613511207,69.7789484336228,72.9999999986376,0.444581955553984,0.657937209637569
Dja-1,Salt1,F4,biomass,62.6407275265172,66.6468749097567,72.9999999986401,0.939889943997164,0.350373713013037
Fei-0,Salt1,F4,biomass,71.1880231529807,74.6946937944255,72.9999999984854,0.953053283127502,0.343708229600572
Ler-0,Salt1,F4,biomass,20.023103346665,76.5946979610663,72.9999999986956,0.261416310523777,0.794507625966086
Sap-0,Salt1,F4,biomass,144.338560729265,69.3312297830744,72.9999999990553,2.08186932758694,0.0408605062159145
Tol-0,Salt1,F4,biomass,-248.76066522587,73.0254475991326,72.9999999991923,-3.40649285152516,0.00107328005830058
TRE-1,Salt1,F4,biomass,-7.77304867860512,74.716962483576,72.9999999986958,-0.104033253229663,0.917428252989373
Tri-0,Salt1,F4,biomass,28.3600880990176,68.229031892987,72.9999999986348,0.415660127546565,0.67887805643374
aaCol-0,Salt2,F1,biomass,55.7929330336691,92.4946811031275,33.025801922083,0.603201528652901,0.550495093171423
Fei-0,Salt2,F1,biomass,-25.9858355431297,78.0832526488027,29.0976950302858,-0.332796530134406,0.74167379306427
aaCol-0,Salt2,F2,biomass,-78.3485918161986,61.7327548956294,57.7174671206707,-1.26915754770156,0.209479021006749
Ang-0,Salt2,F2,biomass,71.9611767067026,61.6936056973837,58.3636324963913,1.16642844737723,0.248185476389379
Fei-0,Salt2,F2,biomass,178.050684015277,59.1062241266546,58.3008713595427,3.01238467938241,0.00382986328517091
Sap-0,Salt2,F2,biomass,114.277204388674,66.9201801726262,60.914644504971,1.70766432627477,0.0927910186164776
Tol-0,Salt2,F2,biomass,-5.50540224650221,64.3082775025509,60.2308773762441,-0.0856095429749899,0.932060759345204
TRE-1,Salt2,F2,biomass,-144.609288509145,64.4094430409768,58.0057070989981,-2.24515663669294,0.0285851068513438
Tri-0,Salt2,F2,biomass,132.551476287696,59.1400185107801,58.5723005968067,2.24131611090947,0.0288093826477143
aaCol-0,Salt2,F3,biomass,-29.4158361419411,75.462792423232,60.9999999991254,-0.389805826121075,0.698037861107037
Ang-0,Salt2,F3,biomass,-20.7605674899708,78.4920248607342,60.9999999994327,-0.264492698803548,0.792291916635664
Fei-0,Salt2,F3,biomass,132.878379481034,81.6221741668023,60.9999999990132,1.62796912527085,0.108686088804387
Sap-0,Salt2,F3,biomass,144.924153415652,79.6856847527821,60.9999999991826,1.81869747201478,0.0738673166079336
Tol-0,Salt2,F3,biomass,-76.1700978011661,81.9530073557652,60.9999999988934,-0.929436274016218,0.356326568835948
TRE-1,Salt2,F3,biomass,-446.544835356741,79.737687656253,60.9999999990435,-5.60017287285509,5.42665935305952e-07
Tri-0,Salt2,F3,biomass,24.6746024857866,82.0331770608421,60.9999999991425,0.300788088062053,0.764598932575233
aaCol-0,Salt2,F4,biomass,-5.33227771953352,82.7496827231685,60.5365699182578,-0.0644386485126738,0.948833275479953
Ang-0,Salt2,F4,biomass,42.5205506928635,80.1075384430777,59.2491086824544,0.530793374996506,0.597546060498508
Fei-0,Salt2,F4,biomass,94.0019507932733,84.0880630747507,61.9955069608164,1.11789887120732,0.267923514516367
Sap-0,Salt2,F4,biomass,90.1267756197559,84.868054374128,57.5844081555675,1.06196349479682,0.2926858268129
Tol-0,Salt2,F4,biomass,-201.20283622681,81.7324209364926,60.1865293618815,-2.46172612925717,0.0167091521179118
TRE-1,Salt2,F4,biomass,-325.910016111502,92.9002660810242,58.3652990245688,-3.50817096505682,0.000875633106217806
Tri-0,Salt2,F4,biomass,-189.585551121652,78.7888073794038,59.9506978840875,-2.40624978886546,0.0192167954804489
Abd-0,Cd1,F1,biomass,125.047872552052,81.4366120021973,59.5664781454103,1.53552400422402,0.12995017832921
Ang-0,Cd1,F1,biomass,-19.1683958025949,77.6170187346201,59.6509476959798,-0.246961247869278,0.805786198931908
Dja-1,Cd1,F1,biomass,37.1682629433148,76.9630824762093,59.9986705779189,0.482936256546172,0.630898545147664
Fei-0,Cd1,F1,biomass,-215.560016439844,75.6213308014389,59.6933829407286,-2.85051868507639,0.00598391690348834
Ler-0,Cd1,F1,biomass,-28.7266042531425,89.4946229221691,59.9989783336983,-0.320986929886561,0.749335718950557
Tol-0,Cd1,F1,biomass,-113.475913533692,80.1301039810083,59.2779130189487,-1.41614584152526,0.161966215832475
TRE-1,Cd1,F1,biomass,-129.027349012202,66.526795909242,59.5201599468659,-1.93947938193545,0.0571869439640964
Tri-0,Cd1,F1,biomass,24.4625299622753,70.9928307965304,59.6909113622741,0.344577469130459,0.731623160917216
aaCol-0,Cd1,F2,biomass,-190.688519319099,63.0806248186741,71.999999998692,-3.02293326781774,0.00346641586456405
Abd-0,Cd1,F2,biomass,-4.96875905700375,74.9774027952613,71.9999999988266,-0.0662700876765737,0.94734647017315
Ang-0,Cd1,F2,biomass,46.7291770641111,81.35226297232,71.9999999986213,0.574405374316516,0.567483873174104
Dja-1,Cd1,F2,biomass,-71.5912815909569,69.2282450885448,71.9999999987912,-1.03413399399898,0.304534554497305
Fei-0,Cd1,F2,biomass,212.011205882998,65.0702596056706,71.999999998777,3.25818902779547,0.00171244185948527
Ler-0,Cd1,F2,biomass,-42.1220673290442,70.1648214771983,71.9999999989297,-0.600330285779074,0.550171108174424
Sap-0,Cd1,F2,biomass,14.9548737202721,70.2606421526881,71.9999999991084,0.212848520339064,0.832046610357416
Tol-0,Cd1,F2,biomass,-57.4048590172047,69.4359365802266,71.9999999986306,-0.82673125537637,0.411120849268981
TRE-1,Cd1,F2,biomass,-67.3617188751243,70.7045588347098,71.999999999097,-0.952721012411657,0.343918976349292
Tri-0,Cd1,F2,biomass,17.5759601975634,66.6896288336952,71.9999999982944,0.263548628249121,0.792880552100585
aaCol-0,Cd1,F3,biomass,-101.171030147092,82.6611951050845,73.4260499404209,-1.22392411600724,0.224893728335486
Abd-0,Cd1,F3,biomass,88.1247394449362,82.751464281572,73.6656632029197,1.0649326898323,0.2903845505418
Ang-0,Cd1,F3,biomass,159.585002503741,76.2546302303534,72.4935182188513,2.09279098228737,0.0398682487585893
Dja-1,Cd1,F3,biomass,-70.3411036817193,85.5347235847452,72.2571387015449,-0.822368983422592,0.413572500904292
Fei-0,Cd1,F3,biomass,112.054002618084,76.6714865057325,72.4275060305975,1.4614820675181,0.148208397431847
Ler-0,Cd1,F3,biomass,-74.6700346268966,80.3453707706247,73.9477780060115,-0.929363246577946,0.355724767235052
Sap-0,Cd1,F3,biomass,68.578334884247,74.2002969488656,73.1370759994553,0.924232620409957,0.358404589936824
Tol-0,Cd1,F3,biomass,-98.5230617900865,76.1279836442892,73.0906020660858,-1.29417668869885,0.199678652130397
TRE-1,Cd1,F3,biomass,-55.5483068281534,73.4145029512404,68.9269018012946,-0.756639418577102,0.451844475104853
Tri-0,Cd1,F3,biomass,61.2762524655417,77.149971922931,73.2138629901098,0.794248538764909,0.429617720788348
aaCol-0,Cd1,F4,biomass,-14.8529047462235,95.9342384779583,70.6391239284344,-0.154823814540791,0.877401745377899
Abd-0,Cd1,F4,biomass,87.4821733054398,103.174556544788,69.260423629991,0.847904524478999,0.39941190161612
Ang-0,Cd1,F4,biomass,-33.1722664032216,80.9489291856341,68.5528782138885,-0.409792528906097,0.683235900337489
Dja-1,Cd1,F4,biomass,147.508570748425,79.5659040171955,69.3060365104819,1.85391685760959,0.068006786138503
Fei-0,Cd1,F4,biomass,262.714231678412,84.500531722224,70.1172561793533,3.10902459811761,0.00271214812694058
Ler-0,Cd1,F4,biomass,34.8010411000039,89.7310432736992,70.4519578498927,0.387837250413474,0.699305829900408
Sap-0,Cd1,F4,biomass,51.2342705393072,79.2624821719302,67.7666627995809,0.646387409722719,0.52021167551191
Tol-0,Cd1,F4,biomass,-370.735509338849,91.3430661105273,69.250125135556,-4.05871540254901,0.000127828344764769
TRE-1,Cd1,F4,biomass,-7.87612233599501,82.2378090791055,69.1558834807855,-0.0957725214738986,0.923978229593704
Tri-0,Cd1,F4,biomass,-320.091088059754,86.8695470625492,66.7117900289644,-3.68473301500325,0.00046088733390492
aaCol-0,Cd2,F1,biomass,71.7817473594894,83.2528925907485,56.9999999984431,0.862213253206125,0.392183232833048
Abd-0,Cd2,F1,biomass,120.168780840709,86.7743900809187,56.9999999985251,1.3848415497781,0.171497687521181
Ang-0,Cd2,F1,biomass,72.5419054755804,82.452985973263,56.9999999984315,0.879797191324321,0.382663448139473
Fei-0,Cd2,F1,biomass,-154.155444839165,83.3176839046159,56.9999999984526,-1.85021279534902,0.0694683453194756
Ler-0,Cd2,F1,biomass,4.83309674509997,76.0235653591369,56.999999998404,0.0635736659056744,0.949532123906207
Tol-0,Cd2,F1,biomass,-66.2157730701709,87.9161813514767,56.9999999984112,-0.753169348944416,0.454447844966052
TRE-1,Cd2,F1,biomass,60.9309164903539,82.7080385198033,56.9999999984626,0.736698845490875,0.464326965616009
aaCol-0,Cd2,F2,biomass,-52.1418704473415,62.5581345698472,65.9999999985423,-0.833494649510756,0.407572162703903
Abd-0,Cd2,F2,biomass,7.57721499275949,64.1168343760625,65.9999999986747,0.118178245487247,0.906285363382231
Ang-0,Cd2,F2,biomass,119.077354394104,66.7092169765476,65.9999999979458,1.78502101794969,0.0788530468393391
Dja-1,Cd2,F2,biomass,6.24301919434125,68.8796232698062,65.9999999980324,0.0906366628906625,0.928055813977495
Fei-0,Cd2,F2,biomass,227.0484621288,61.2492585664669,65.9999999985494,3.70695854028028,0.000431580503563154
Ler-0,Cd2,F2,biomass,-87.8121044764272,64.7364164529015,65.999999998387,-1.35645606117716,0.179576211296432
Tol-0,Cd2,F2,biomass,-7.62647606498414,62.3126024192338,65.999999998275,-0.122390588242068,0.902961605061795
TRE-1,Cd2,F2,biomass,99.7758778592785,67.059223350315,65.9999999980226,1.48787702681931,0.141545823601257
Tri-0,Cd2,F2,biomass,128.341160785677,67.7082128521687,65.9999999983131,1.89550359372049,0.0624059349051441
aaCol-0,Cd2,F3,biomass,-22.5460375748995,67.4087100997856,71.9999999980253,-0.3344677199953,0.738999005602167
Abd-0,Cd2,F3,biomass,-12.7602819894657,78.3357126165847,71.9999999979031,-0.162892269224907,0.871059586662512
Ang-0,Cd2,F3,biomass,108.352361201341,69.4633448479264,71.9999999974673,1.55984946360635,0.123180464974283
Dja-1,Cd2,F3,biomass,-41.0013586095196,75.9320959651969,71.9999999977578,-0.539974013470041,0.590881222162455
Fei-0,Cd2,F3,biomass,101.155876753125,71.6425421689739,71.9999999974482,1.41195264281021,0.162271320193411
Ler-0,Cd2,F3,biomass,11.4556536130672,73.5718117981692,71.9999999983176,0.155707102123484,0.876699625981965
Tol-0,Cd2,F3,biomass,-131.174618042297,68.5823216898585,71.9999999979102,-1.91265933859008,0.0597694548323337
TRE-1,Cd2,F3,biomass,-61.1262545515824,71.622267154838,71.9999999972081,-0.853453220343267,0.396238470777334
Tri-0,Cd2,F3,biomass,9.90761205742755,67.0334271926167,71.999999998437,0.147801066905898,0.882912898108148
aaCol-0,Cd2,F4,biomass,15.5232514224021,82.7803902897458,68.4109134760245,0.187523293476487,0.851805441297739
Abd-0,Cd2,F4,biomass,-148.037193955259,89.7626444767742,68.9440877106265,-1.64920713753663,0.103654756610404
Ang-0,Cd2,F4,biomass,-3.63754886214448,76.0068390478754,68.9994102296384,-0.0478581783917268,0.961967526044232
Dja-1,Cd2,F4,biomass,183.118302995231,73.3821513291003,68.9994621221316,2.49540657610312,0.014977018301921
Fei-0,Cd2,F4,biomass,78.1260838514554,78.2273313016332,68.9906215112428,0.998705727927911,0.321427308978253
Ler-0,Cd2,F4,biomass,-83.4643157868169,78.0567959098185,68.9952777309148,-1.06927673387012,0.288671695161846
Tol-0,Cd2,F4,biomass,-224.467567781979,79.2247069642217,68.9898092951707,-2.83330259439583,0.00603585727476892
TRE-1,Cd2,F4,biomass,-1.27064527678674,84.5025698242243,68.8953446854525,-0.0150367649105801,0.988046309627482
Tri-0,Cd2,F4,biomass,-143.321881383478,72.5423710896417,68.8920804043493,-1.97569888095294,0.0521957803411029
aaCol-0,Drought,F1,fruit,73.2030799058481,58.5007201116006,70.6999998475888,1.25131929600525,0.214942715754333
Abd-0,Drought,F1,fruit,-77.4280905348896,60.554247902935,67.4942264134917,-1.27865662965548,0.205397255158059
Ang-0,Drought,F1,fruit,-58.0477491190157,63.0826878324837,68.9091579884863,-0.920185095365017,0.360686195768724
Dja-1,Drought,F1,fruit,55.0903947101632,59.7677497357678,68.7049411539914,0.921741155618488,0.359889080655171
Ler-0,Drought,F1,fruit,3.03485125217536,58.6449542250604,66.2761056157766,0.0517495715066736,0.958883896364903
Sap-0,Drought,F1,fruit,86.7862410591241,80.8981982998299,68.7459165129635,1.07278336085399,0.287119775215573
Tol-0,Drought,F1,fruit,74.3327525595726,56.6493864731714,68.2992921957838,1.31215459137895,0.19386093495592
TRE-1,Drought,F1,fruit,-24.3693044689625,60.1189535046486,67.9149883524241,-0.405351441572883,0.686493308368813
Tri-0,Drought,F1,fruit,-51.1206490835912,62.826333088425,66.4821159732657,-0.813681884181292,0.418731971644389
aaCol-0,Drought,F2,fruit,-59.5983870962649,59.1492705720978,78.951482739983,-1.00759293428005,0.316728059772214
Abd-0,Drought,F2,fruit,87.9719192328456,66.1257718941553,79.7300507729075,1.33037266277448,0.187188285212837
Ang-0,Drought,F2,fruit,43.2679485273885,61.538807990757,78.7992396350384,0.703100205221512,0.484065471243331
Dja-1,Drought,F2,fruit,43.2598359046167,63.4652132968256,78.4125625870397,0.681630670683974,0.497480868030558
Fei-0,Drought,F2,fruit,35.0468352375863,62.5919087246919,78.7991100744285,0.559925970491464,0.577118238243995
Ler-0,Drought,F2,fruit,-10.5225410274319,63.3554383581004,75.9985679515033,-0.166087415699912,0.868529218517757
Sap-0,Drought,F2,fruit,-74.560244909576,63.5300455482684,78.4490775425083,-1.17362177637551,0.244097409648697
Tol-0,Drought,F2,fruit,-5.48363402897594,59.1960354365837,77.0836841312776,-0.0926351568738167,0.926433749699984
TRE-1,Drought,F2,fruit,-25.6949623484825,63.0114009244208,78.5055004873804,-0.407782749970952,0.684543126420351
Tri-0,Drought,F2,fruit,96.4599002491798,61.6628590903657,79.5352555571199,1.56431118621697,0.121714864461551
aaCol-0,Drought,F3,fruit,-58.9551356524688,74.2899757027026,80.9999999990021,-0.793581302118047,0.429757857024395
Abd-0,Drought,F3,fruit,7.5976730066869,69.3045979226599,80.9999999987683,0.109627257561836,0.912976140097334
Ang-0,Drought,F3,fruit,-49.7936603240861,66.8897867966015,80.9999999984508,-0.744413500307584,0.458780612417312
Dja-1,Drought,F3,fruit,-41.2056753258689,72.4662469672337,80.9999999990692,-0.568618868098696,0.571188001286248
Fei-0,Drought,F3,fruit,-26.5210378270555,76.0541554583305,80.9999999988141,-0.348712541309938,0.72820991720541
Ler-0,Drought,F3,fruit,136.965452070461,78.2185052379397,80.999999998291,1.75106199810153,0.0837209727627417
Sap-0,Drought,F3,fruit,168.434646664333,73.0776989255471,80.9999999981768,2.3048706943542,0.0237337430190513
Tol-0,Drought,F3,fruit,210.256016620486,77.1069900479159,80.9999999982656,2.72680876908602,0.00783720183920792
TRE-1,Drought,F3,fruit,-53.395883449324,72.2156789502974,80.9999999983689,-0.739394605513214,0.461804869513221
Tri-0,Drought,F3,fruit,42.359252815896,69.954192608754,80.9999999977978,0.605528435626533,0.546520882927641
aaCol-0,Drought,F4,fruit,-47.0584976771092,55.8977613391974,76.9999999989656,-0.841867304694907,0.402469373424585
Abd-0,Drought,F4,fruit,-12.0246585355406,59.2944321911217,76.9999999986373,-0.202795744746859,0.839829597121577
Ang-0,Drought,F4,fruit,-50.5329869907633,52.3359514856793,76.9999999987284,-0.96555017261109,0.337292126183461
Dja-1,Drought,F4,fruit,-5.3816956113367,49.4315485446693,76.9999999984873,-0.108871677497084,0.913587491997846
Fei-0,Drought,F4,fruit,32.794455801823,49.6408030861354,76.9999999981377,0.660635077658171,0.510818030543315
Ler-0,Drought,F4,fruit,91.2027520436247,56.6412170046733,76.9999999982404,1.6101834823941,0.111450050987546
Sap-0,Drought,F4,fruit,-81.3408742273681,48.4585753651055,76.9999999986882,-1.67856511699972,0.0972910645203162
Tol-0,Drought,F4,fruit,-25.4968544436182,50.2148681822327,76.9999999985062,-0.507755080648398,0.613076517577556
TRE-1,Drought,F4,fruit,-136.087963794094,49.5636413558842,76.999999998552,-2.7457216635262,0.00751237502446477
