ecotype,treat,gen,trait,Estimate,Std.Error,df,tvalue,Pvalue
Kar-1,Drought,F3,height,0.77167435742173,2.32737937817063,200.240608678784,0.331563631034782,0.740565540814267
Ler-0,Drought,F3,height,3.92225843892527,2.26518741323203,199.944655681074,1.7315381570697,0.084898254744351
Olympia-2,Drought,F3,height,-0.295489399526148,2.26703833101842,200.251157025598,-0.13034159832375,0.896427009649049
Sap-0,Drought,F3,height,-0.4439181330036,2.41711503778191,200.764833349898,-0.183656187671964,0.854468535347951
Tol-0,Drought,F3,height,2.71877667670837,2.24003552336233,201.013821903014,1.21372033985758,0.226278673338447
TRE-1,Drought,F3,height,-1.51098796844394,2.23036107654378,201.153222472595,-0.677463386684188,0.498890422362579
Tri-0,Drought,F3,height,-1.37954319918987,2.28649480983081,201.358112252143,-0.603344120117182,0.54695880497526
Ws-2,Drought,F3,height,4.18328376926841,2.27658769079985,201.428479334961,1.8375236702605,0.0676057382788735
aaCol-0,Drought,F4,height,0.726925299207947,2.58259707683021,190.000000003381,0.281470658249234,0.778655741289196
Abd-0,Drought,F4,height,-1.4326723951681,3.33171217993365,190.000000000944,-0.430010852617117,0.667675054735362
Ang-0,Drought,F4,height,-0.570439516605657,2.91305626380876,190.000000002213,-0.195821661151103,0.844959025158168
Dja-1,Drought,F4,height,7.36616967353708,2.50643650346415,190.000000001031,2.93890136987563,0.00370206061321181
En-1,Drought,F4,height,2.97763009432265,2.50670523433475,190.000000001978,1.18786606958711,0.236368970189041
Fei-0,Drought,F4,height,-4.27541158840789,2.72682625488088,190.000000001894,-1.56790759248233,0.118566615270905
Kar-1,Drought,F4,height,-2.98944911314099,2.73231180375792,190.000000002756,-1.0941097970698,0.275291950227884
Ler-0,Drought,F4,height,5.65369982228726,2.5805918007772,190.000000003018,2.19085398185971,0.0296791030545518
Olympia-2,Drought,F4,height,0.244961278851975,2.68875440426744,190.000000001857,0.0911058587066138,0.927504455274273
Sap-0,Drought,F4,height,0.791012500134223,2.48083803146758,190.000000003162,0.318848909159251,0.750191334475327
Tol-0,Drought,F4,height,1.99278698143968,2.59563642126856,190.000000001531,0.767745037444707,0.443591744896428
TRE-1,Drought,F4,height,-8.52925033251231,2.71685451566183,190.000000002062,-3.13938427079691,0.00196336183919633
Tri-0,Drought,F4,height,-3.8950573631829,2.51511591874283,190.000000002178,-1.54865918272659,0.123127711690658
Ws-2,Drought,F4,height,2.29297417524023,2.48027618006459,190.000000002313,0.92448340780361,0.356407319245854
aaCol-0,Salt1,F1,height,1.97192275729335,2.84285039726469,202.00000000214,0.693642816797773,0.488703085104578
Abd-0,Salt1,F1,height,3.14521194787841,2.83363543909693,202.000000001275,1.1099564554009,0.268337365091553
Ang-0,Salt1,F1,height,-4.83783614395874,2.81929169062497,202.00000000115,-1.7159757395966,0.0876996390964982
Dja-1,Salt1,F1,height,0.51337927797355,2.81089186847808,201.999999999836,0.182639283898001,0.855264228095915
En-1,Salt1,F1,height,-7.67644524029234,2.94885740406737,202.00000000079,-2.60319309767376,0.009921194002907
Fei-0,Salt1,F1,height,-2.35658676557209,2.93275914273689,202.000000000718,-0.803539142110695,0.422607717821783
Kar-1,Salt1,F1,height,-2.43416230812601,2.87908858709223,202.000000001085,-0.845462803415998,0.398852828572677
Ler-0,Salt1,F1,height,6.31821593249225,3.40048033078151,202.000000000754,1.85803631189955,0.0646189687471386
Olympia-2,Salt1,F1,height,2.00824920837355,2.85547202294695,201.999999999702,0.703298506248704,0.482679553591416
Sap-0,Salt1,F1,height,-0.0471130928518806,2.82845104553754,201.999999999205,-0.0166568528475015,0.986726809181228
Tol-0,Salt1,F1,height,-1.78309630768296,3.02047879180911,202.000000000903,-0.590335648943583,0.55562548288136
TRE-1,Salt1,F1,height,-11.4164224197052,2.86113511820095,202.000000001055,-3.99017241341742,9.23250931880335e-05
Tri-0,Salt1,F1,height,-1.19755099593086,2.89484265603675,201.999999999467,-0.413684313181426,0.679544183114941
Ws-2,Salt1,F1,height,5.49380029381355,2.83380054016495,201.999999998797,1.9386686592606,0.0539350906521257
aaCol-0,Salt1,F2,height,2.59239208400007,2.23093633732356,202.999999995789,1.16201974956854,0.246591814826575
Abd-0,Salt1,F2,height,-1.1751687630579,2.27312995540052,202.999999997273,-0.516982656563885,0.60573106665701
Ang-0,Salt1,F2,height,-2.19023490781605,2.237025830883,202.999999997028,-0.979083422989141,0.32870413263194
Dja-1,Salt1,F2,height,1.93916404503935,2.23224790618292,202.999999995896,0.868704609227413,0.386034594438619
En-1,Salt1,F2,height,-1.18109829286433,2.58227613250932,202.999999997593,-0.457386519588284,0.64788237520764
Fei-0,Salt1,F2,height,-4.46101578097467,2.32660441303062,202.999999995745,-1.91739332908932,0.0565917755669064
Kar-1,Salt1,F2,height,-0.497393502334833,2.22328571152968,202.999999996555,-0.223720010323195,0.823200158614223
Ler-0,Salt1,F2,height,1.06232839227189,2.26628789468983,202.999999996351,0.468752621748124,0.639749452797129
Olympia-2,Salt1,F2,height,-1.54120378136514,2.24075168678394,202.999999996677,-0.687806592071419,0.492359724198473
Sap-0,Salt1,F2,height,-1.67364713797535,2.42122920692219,202.999999996071,-0.691238620941156,0.490205316085232
Tol-0,Salt1,F2,height,0.324102620336415,2.2222022487153,202.999999995578,0.14584749004002,0.884186506236426
TRE-1,Salt1,F2,height,-3.71766545193819,2.26538621387008,202.999999997108,-1.64107357464099,0.102330563980313
Tri-0,Salt1,F2,height,0.54830602427975,2.28121599124112,202.999999996804,0.240356908940235,0.810296133890022
Ws-2,Salt1,F2,height,-1.88247535662998,2.38034881960892,202.999999995313,-0.790840124406331,0.429960253449938
aaCol-0,Salt1,F3,height,3.23005338399236,2.4897723413395,200.589143898288,1.29732880808475,0.196008160094307
Abd-0,Salt1,F3,height,-3.31075335551249,2.44081878945617,200.977182986745,-1.35641095922985,0.176490238854945
Ang-0,Salt1,F3,height,1.89128463419368,2.40793861955469,201.197498080971,0.785437227857346,0.433121205633397
Dja-1,Salt1,F3,height,-1.42139984696585,2.42160003306451,200.66550611456,-0.586967223140925,0.557885520307057
En-1,Salt1,F3,height,-15.0190354597993,2.40476151701542,200.557219491315,-6.24554050517225,2.47848604658691e-09
Fei-0,Salt1,F3,height,-2.87948437469855,2.49015414571437,201.382156806521,-1.156347842825,0.248908833762388
Kar-1,Salt1,F3,height,3.0596976565747,2.51962481359539,201.476635564411,1.21434653289061,0.226036821240175
Ler-0,Salt1,F3,height,2.68108349023087,2.46518694155828,201.689937147247,1.08757816497929,0.278079337866838
Olympia-2,Salt1,F3,height,0.692215659549078,2.46356286779556,201.377225653796,0.280981528256466,0.779013048666817
Sap-0,Salt1,F3,height,1.85284739510461,2.42964997835429,200.552326995121,0.762598486041853,0.446598891913025
Tol-0,Salt1,F3,height,-1.13555406343219,2.43026372317522,200.874531220395,-0.46725548861362,0.640823549946697
TRE-1,Salt1,F3,height,-4.32571277287523,2.40604815272152,200.893261836789,-1.79784962656809,0.073702414232039
Tri-0,Salt1,F3,height,-0.610799393735904,2.44627656946809,200.50264680943,-0.24968533867318,0.803086317197412
Ws-2,Salt1,F3,height,3.29670810564647,2.59729425467847,200.406494588636,1.26928556504838,0.205811302483997
aaCol-0,Salt1,F4,height,3.38322926547454,2.66139254065787,192.999999996524,1.27122520026235,0.205178478927027
Abd-0,Salt1,F4,height,-4.48367871080473,3.09251139674079,192.999999996695,-1.44985034348785,0.148723323736231
Ang-0,Salt1,F4,height,-2.4635932203604,2.773839877005,192.999999997806,-0.888152643843457,0.375564178559707
Dja-1,Salt1,F4,height,-1.60684608827885,2.77248966328965,192.999999996887,-0.579567927539999,0.56288192872252
En-1,Salt1,F4,height,-11.1189075822499,2.54190922180299,192.999999997998,-4.37423472360009,1.99192120424488e-05
Fei-0,Salt1,F4,height,-3.30406800082498,2.63571786798882,192.999999997864,-1.25357423150382,0.211513197703275
Kar-1,Salt1,F4,height,-0.696450163679669,2.60783642624122,192.999999996702,-0.26706052445302,0.789707706354234
Ler-0,Salt1,F4,height,3.20808952348422,2.63217431170117,192.99999999767,1.21879827989463,0.224408383178993
Olympia-2,Salt1,F4,height,-3.97601345008661,2.62254375260959,192.999999997543,-1.51609041646311,0.131132624614707
Sap-0,Salt1,F4,height,-1.49241889718669,2.746968342841,192.999999996645,-0.5432967223944,0.587552462482569
Tol-0,Salt1,F4,height,-0.780647489341168,2.70357534921245,192.99999999674,-0.288746340866205,0.773085390460579
TRE-1,Salt1,F4,height,-3.60889168132201,2.76198617541572,192.999999996993,-1.30662916181281,0.19289353257079
Tri-0,Salt1,F4,height,-5.50229562377009,2.60512526826542,192.99999999671,-2.11210404766205,0.0359638014918887
Ws-2,Salt1,F4,height,-0.378487494754992,2.56668504552407,192.999999996756,-0.147461604381504,0.882921617761013
aaCol-0,Salt2,F1,height,2.2453416211089,2.59297993381009,181.999999996256,0.8659309668508,0.387668080830901
Ang-0,Salt2,F1,height,-2.09919059013133,2.58815815755695,181.999999996135,-0.811075082101178,0.418381943324528
En-1,Salt2,F1,height,0.116286183001152,2.72710491528774,181.999999996052,0.0426408908396847,0.966034543199535
Fei-0,Salt2,F1,height,-2.11770873923257,2.68622721197079,181.999999995437,-0.7883580099983,0.431512964914893
Kar-1,Salt2,F1,height,-3.06232213525411,2.60753070815296,181.99999999642,-1.17441460063314,0.241763362384049
Olympia-2,Salt2,F1,height,4.18506230991621,2.6056550947602,181.99999999605,1.60614592404501,0.109975478637586
Sap-0,Salt2,F1,height,7.52795551794655,3.36623683409339,181.999999995665,2.23631190821248,0.0265458514616254
Tol-0,Salt2,F1,height,-0.0892813083318583,2.57555362784193,181.999999995499,-0.0346648997585298,0.972384939094136
TRE-1,Salt2,F1,height,-30.1514298567315,5.43024747644088,181.999999994719,-5.55249645389891,9.84764025348027e-08
Tri-0,Salt2,F1,height,-4.84089423984939,2.64241032250714,181.999999996285,-1.83199944331746,0.0685859649124027
Ws-2,Salt2,F1,height,5.92866169929902,2.56713515175818,181.999999995548,2.30944665894922,0.0220415738853683
aaCol-0,Salt2,F2,height,6.80369353500153,2.26433775398206,189.167789540997,3.00471673143133,0.00301841067535979
Ang-0,Salt2,F2,height,0.120268070069848,2.28751950834755,190.091148871484,0.0525757571163741,0.958125142817886
En-1,Salt2,F2,height,-3.44476680057359,2.29939610146484,189.043570714552,-1.49811804863855,0.135770502478866
Fei-0,Salt2,F2,height,-4.65764353884569,2.34031806024896,189.121738573682,-1.99017544578971,0.0480121390179274
Kar-1,Salt2,F2,height,1.60352202280336,2.27262374012746,190.013528751466,0.705581832350934,0.481312331640503
Olympia-2,Salt2,F2,height,-0.428689528959852,2.27462694185462,189.899633410784,-0.18846586271871,0.85071272492795
Sap-0,Salt2,F2,height,2.99121887884403,2.31744205296543,190.086601606723,1.29074160668502,0.19836096720511
Tol-0,Salt2,F2,height,-1.05832802350116,2.28578871659055,189.875818112391,-0.463003433265583,0.643892121068117
TRE-1,Salt2,F2,height,-23.116270352703,2.30289799997697,189.549151988841,-10.0379045676075,2.76525280556898e-19
Tri-0,Salt2,F2,height,-0.993936439780842,2.31327102795336,188.594279864571,-0.429667093812271,0.667928318713133
Ws-2,Salt2,F2,height,-0.731131703900983,2.43802339787297,189.361512174828,-0.299887074315551,0.764592227441877
aaCol-0,Salt2,F3,height,4.57833311997474,2.35364238878067,165.243092804469,1.94521187322199,0.0534467482176484
Ang-0,Salt2,F3,height,0.917849864729668,2.31193684225969,166.665907695431,0.3970047312506,0.691871890508847
En-1,Salt2,F3,height,-1.71257493968486,2.42624409762245,168.132164294189,-0.705854345555363,0.481255597053435
Fei-0,Salt2,F3,height,-6.8829172894157,2.40775279626606,168.867088649439,-2.85864782301976,0.00479071738846388
Kar-1,Salt2,F3,height,0.925237195975603,2.5413877172764,176.464692756263,0.364067705878101,0.716243298219257
Olympia-2,Salt2,F3,height,3.20488717533388,2.33941483959693,169.729746645772,1.36995248601829,0.17251123174544
Sap-0,Salt2,F3,height,4.9872383468565,2.30130547006405,167.954315046067,2.16713444248568,0.0316331232174119
Tol-0,Salt2,F3,height,-0.213153040004482,2.30460060468409,167.951623243909,-0.0924902300082925,0.926418784813595
TRE-1,Salt2,F3,height,-14.5028634481917,2.27789277632891,164.561095481236,-6.36678934096484,1.84705596369412e-09
Tri-0,Salt2,F3,height,-1.43810759198784,2.33477690334144,162.709150724167,-0.61595075312321,0.538787725998308
Ws-2,Salt2,F3,height,2.68214948812255,2.3636667989095,165.861405901251,1.13474094121895,0.258121118763885
aaCol-0,Salt2,F4,height,3.8104276041996,2.27445774225116,183.000000002243,1.6753125518297,0.0955807794611257
Ang-0,Salt2,F4,height,-2.11123518029489,2.2563759056126,183.000000002832,-0.935675290204666,0.350673478426194
En-1,Salt2,F4,height,2.07201703276404,2.3706289048419,183.000000002853,0.87403685517039,0.38324374254508
Fei-0,Salt2,F4,height,-2.72580240178087,2.29283174202675,183.000000001543,-1.18883664763442,0.236044333886075
Kar-1,Salt2,F4,height,-1.40832831856599,2.26872572760897,183.000000002772,-0.620757415243067,0.535531600336816
Olympia-2,Salt2,F4,height,-1.73206902863401,2.25711006728461,183.000000002607,-0.767383502355184,0.44384248468351
Sap-0,Salt2,F4,height,3.19073022534224,2.19982789148933,183.000000001856,1.45044539060829,0.148646186928308
Tol-0,Salt2,F4,height,-0.168394673966665,2.28123506828755,183.000000003336,-0.0738173265471819,0.941236364029431
TRE-1,Salt2,F4,height,-13.0198658144316,2.27006426016056,183.000000002275,-5.73546134483025,3.95776760591394e-08
Tri-0,Salt2,F4,height,-5.46243614263614,2.24765709799313,183.000000000498,-2.43028002247913,0.0160523236570971
Ws-2,Salt2,F4,height,7.14563146886992,2.19993590937356,183.000000002348,3.24810892827539,0.00138216360336472
aaCol-0,Cd1,F1,height,2.79490999058795,2.88101353832098,203.999999993843,0.970113452579189,0.333138735740791
Abd-0,Cd1,F1,height,1.00201774474959,2.69548403092162,203.999999995162,0.371739447629741,0.710472682134637
Ang-0,Cd1,F1,height,0.684137051755949,2.69826712492573,203.999999996154,0.253546821008235,0.800101029137339
Dja-1,Cd1,F1,height,-0.882652206003739,2.68974746188785,203.999999995964,-0.328154303892988,0.743131562163882
En-1,Cd1,F1,height,-3.20951196257422,2.80580540568209,203.999999996286,-1.14388259288209,0.254012795835022
Fei-0,Cd1,F1,height,-5.3536951532399,2.77835987404699,203.999999996729,-1.9269264587534,0.0553780850534833
Kar-1,Cd1,F1,height,-2.82717509043473,2.72030593439437,203.99999999556,-1.03928571220213,0.299902096175562
Ler-0,Cd1,F1,height,3.08090349428604,2.81036356171735,203.99999999608,1.09626510116128,0.274255230095521
Olympia-2,Cd1,F1,height,-0.828272054991275,2.68092778210014,203.999999995838,-0.308949782430334,0.757675020889878
Sap-0,Cd1,F1,height,-2.12868244439819,2.6877906380856,203.999999994984,-0.791982237840652,0.429290991093611
Tol-0,Cd1,F1,height,-0.0533522115270867,2.66779257591455,203.999999995165,-0.0199986355793786,0.984064007506954
TRE-1,Cd1,F1,height,-5.6785328285618,2.70257780693755,203.999999995789,-2.10115424391665,0.0368553713216421
Tri-0,Cd1,F1,height,1.90847475018796,2.72444990923085,203.999999995966,0.700499114966939,0.484413815184043
Ws-2,Cd1,F1,height,3.34660244161764,2.67567625894542,203.999999995934,1.25075013482261,0.212458275868512
aaCol-0,Cd1,F2,height,5.36995449123316,2.40592000499885,205.559169467713,2.23197549381353,0.0266958870837439
Abd-0,Cd1,F2,height,-0.946928870780717,2.42596083475167,206.055570959892,-0.390331474942236,0.696694663360865
Ang-0,Cd1,F2,height,1.69475110735618,2.44252866123242,205.752712034325,0.693851062734743,0.488558219915333
Dja-1,Cd1,F2,height,0.497042240574925,2.42500935577016,206.594887535224,0.204965081636589,0.837801204961404
En-1,Cd1,F2,height,-0.203222041278436,2.43954226222508,205.678958002907,-0.0833033493312305,0.93369135531563
Fei-0,Cd1,F2,height,-1.29741422950201,2.49201438892967,206.280051631898,-0.520628707147737,0.603183818471345
Kar-1,Cd1,F2,height,0.278068849609219,2.39962988040087,206.293520782416,0.115879891261716,0.907860455729943
Ler-0,Cd1,F2,height,1.70162599009655,2.44665595538336,206.642493352528,0.695490506686268,0.48752934614223
Olympia-2,Cd1,F2,height,-0.713777495450447,2.41539233358257,206.388954347403,-0.295512031534751,0.767899849501424
Sap-0,Cd1,F2,height,-2.58205950413546,2.44727269993793,206.61313126624,-1.05507633219663,0.292622597344215
Tol-0,Cd1,F2,height,-1.08009219247307,2.39739883882439,206.161913317705,-0.450526702099644,0.652804139148075
TRE-1,Cd1,F2,height,2.55191220146333,2.39505223910033,206.03760187012,1.06549333655533,0.287899744438627
Tri-0,Cd1,F2,height,-3.04132601308441,2.46323371297387,205.187203619251,-1.23468836800411,0.218358571984114
Ws-2,Cd1,F2,height,1.94701913755242,2.40844364455753,206.455734412865,0.808413824401574,0.41978294581744
aaCol-0,Cd1,F3,height,8.52762677337977,2.22865727994821,199.055993539522,3.8263517904278,0.000174052421312673
Abd-0,Cd1,F3,height,-1.85932253124076,2.19296098949288,198.645059854271,-0.847859373764203,0.397536726846751
Ang-0,Cd1,F3,height,1.98906825905325,2.18745992667394,198.598785868481,0.909305004767632,0.364291339838398
Dja-1,Cd1,F3,height,0.564939747902899,2.17517681441371,198.34154887613,0.259721299049968,0.795348155001318
En-1,Cd1,F3,height,-0.185913929978885,2.18755188557091,198.622871308445,-0.084987209311547,0.932357161637436
Fei-0,Cd1,F3,height,-3.06544675665814,2.24820267961051,199.114249207375,-1.363509964853,0.174261470757553
Kar-1,Cd1,F3,height,2.82441670707702,2.29176500662862,199.882983074685,1.23241985932579,0.219239946593923
Ler-0,Cd1,F3,height,0.0714461315791295,2.20805857658385,198.762615860972,0.0323569910403672,0.974219829434869
Olympia-2,Cd1,F3,height,-8.81880816762562,2.23011091768143,199.156420110032,-3.95442580801955,0.000106580173634381
Sap-0,Cd1,F3,height,-1.81990355613409,2.1675069715589,198.218794341609,-0.839629851259576,0.402127483532031
Tol-0,Cd1,F3,height,0.458464638757747,2.18159707630809,198.466946112932,0.210150922797167,0.833765466607053
TRE-1,Cd1,F3,height,-1.41961613221584,2.18834573875018,198.634964757088,-0.648716565704385,0.517270877968989
Tri-0,Cd1,F3,height,-0.0256246163648584,2.23572464617085,199.187465524519,-0.01146143663476,0.990866768144132
Ws-2,Cd1,F3,height,0.549834857581956,2.2241795877586,199.041842379261,0.24720794157456,0.805002100959476
aaCol-0,Cd1,F4,height,2.22118515204123,2.45592417213099,192.999999992478,0.904419272079528,0.366900673153534
Abd-0,Cd1,F4,height,-2.87552504720127,2.65105191420316,192.999999993162,-1.08467323170681,0.279419464438137
Ang-0,Cd1,F4,height,-0.819371342038467,2.4236599052391,192.999999992109,-0.338071913582955,0.735676449603104
Dja-1,Cd1,F4,height,-1.39115951665759,2.38111246856933,192.999999992653,-0.584247714050002,0.559735938410334
En-1,Cd1,F4,height,-0.843074461174705,2.41456425703466,192.999999992615,-0.349162155746516,0.727348224620394
Fei-0,Cd1,F4,height,-1.17662673594335,2.84653358679328,192.999999993258,-0.413354243000121,0.679805998987701
Kar-1,Cd1,F4,height,0.543804972713241,2.40259222542668,192.999999992595,0.226340935826789,0.821175795188257
Ler-0,Cd1,F4,height,0.892272683497941,2.48166016187385,192.999999993181,0.359546684596897,0.719579250259532
Olympia-2,Cd1,F4,height,-8.09280185074256,2.59878907566869,192.999999993399,-3.11406644214102,0.00212619925550368
Sap-0,Cd1,F4,height,1.60040253106787,2.37414088973074,192.999999992711,0.674097539025737,0.501055873863805
Tol-0,Cd1,F4,height,-0.79809215276952,2.46053671226547,192.999999992274,-0.324356937570218,0.746019084437631
TRE-1,Cd1,F4,height,1.55221614902958,2.60041645101905,192.999999992177,0.596910601923511,0.551266643737375
Tri-0,Cd1,F4,height,-4.53326679539035,2.60064461118666,192.999999991507,-1.74313198192884,0.0829031156497675
Ws-2,Cd1,F4,height,-1.07329259883631,2.39001120766779,192.999999993705,-0.449074295297404,0.653881909971601
aaCol-0,Cd2,F1,height,-3.75694652989816,2.65461529879844,196.999999997679,-1.41525083939608,0.158573810854649
Abd-0,Cd2,F1,height,-6.95738708959039,2.66489218485314,196.999999998796,-2.610757436693,0.00972900973679488
Ang-0,Cd2,F1,height,-1.0226312469477,2.68960155005869,196.99999999841,-0.380216633547591,0.704194233832751
Dja-1,Cd2,F1,height,-0.719145982554304,3.09624624991356,196.99999999774,-0.232263820287027,0.816574219065735
En-1,Cd2,F1,height,-7.73843418004481,2.78531961233396,196.999999997836,-2.77829307120714,0.00599303177178359
Fei-0,Cd2,F1,height,1.18054877321191,2.91879460400547,196.999999996714,0.404464490783913,0.686309972552583
Kar-1,Cd2,F1,height,6.64083340512868,2.69836017971484,196.999999998212,2.4610626316871,0.0147130991462893
Ler-0,Cd2,F1,height,2.90892266150159,2.78075492653724,196.999999999089,1.04609098548787,0.296800856576892
Olympia-2,Cd2,F1,height,0.595386646132478,2.68470829993762,196.999999998276,0.221769585226936,0.824722977726423
Tol-0,Cd2,F1,height,-0.707196684293833,2.65546372734888,196.99999999926,-0.266317584010034,0.790273166494072
TRE-1,Cd2,F1,height,-10.711855061011,2.65548412848182,196.999999998623,-4.03386145152189,7.84412353927359e-05
Tri-0,Cd2,F1,height,-1.82561612613199,2.74694690064454,196.999999999043,-0.664598258416874,0.507084677588208
Ws-2,Cd2,F1,height,1.49324193233159,2.64709452693807,196.99999999871,0.56410601024469,0.573323636685514
aaCol-0,Cd2,F2,height,0.344251007427814,2.48386475650821,200.67588113506,0.138594908006086,0.889909246000325
Abd-0,Cd2,F2,height,1.40254168214733,2.54394345457492,199.875185725979,0.551325808608305,0.582026143417447
Ang-0,Cd2,F2,height,0.730470656898049,2.49038557606501,199.134039874947,0.293316289621404,0.76958585306562
Dja-1,Cd2,F2,height,9.02544251049052,2.46750112372322,200.24199788766,3.65772579542821,0.000325290478287239
En-1,Cd2,F2,height,0.480583065718759,2.51972132511908,199.622662738421,0.190728657541543,0.8489320166992
Fei-0,Cd2,F2,height,0.120056742185865,2.59211955856041,200.156328380037,0.0463160511980941,0.963104523881773
Kar-1,Cd2,F2,height,0.0322359668167321,2.47631233733892,200.816506513653,0.0130177305708428,0.989626570622826
Ler-0,Cd2,F2,height,2.0406172517789,2.53330724036457,200.749225485547,0.8055151066024,0.421475566180912
Olympia-2,Cd2,F2,height,-3.01014654885005,2.51121466063631,200.566543349738,-1.1986814970598,0.232066186380741
Tol-0,Cd2,F2,height,-3.42055798061879,2.47243089443197,200.157832627201,-1.38347971153493,0.1680588669987
TRE-1,Cd2,F2,height,-3.59107839808799,2.63993251821105,199.575903992316,-1.36029173977579,0.175272070006724
Tri-0,Cd2,F2,height,-3.7899361908641,2.55956324990683,199.447159774427,-1.48069643952032,0.140265459266023
Ws-2,Cd2,F2,height,2.1195788970797,2.50247817149029,200.898011253492,0.846991962298491,0.398007452356733
aaCol-0,Cd2,F3,height,2.74387686416313,2.18662274141289,196.01059812719,1.25484694373487,0.211028449195361
Abd-0,Cd2,F3,height,-1.20464097608927,2.14021091096551,196.497644603363,-0.562860870354982,0.574171262327602
Ang-0,Cd2,F3,height,-4.46283923055255,2.13555873542505,196.07836825947,-2.08977592445581,0.0379277360185249
Dja-1,Cd2,F3,height,5.57448892055027,2.1500774016799,196.234700327642,2.59269220549679,0.0102397073990109
En-1,Cd2,F3,height,1.54110842906212,2.14869868857476,196.210037776607,0.717228728837893,0.474085936527743
Fei-0,Cd2,F3,height,-2.35462609756712,2.23636710201342,196.497136424484,-1.05287995671517,0.293689008493927
Kar-1,Cd2,F3,height,-1.0138883250031,2.26450625630105,197.230668605523,-0.447730414602268,0.654839144446086
Ler-0,Cd2,F3,height,1.72280072008004,2.19748564798957,197.404014657269,0.78398724544854,0.433987284491745
Olympia-2,Cd2,F3,height,2.06958548254334,2.3361720756186,196.985905183519,0.885887432754856,0.376758356401384
Tol-0,Cd2,F3,height,0.00420643092185991,2.14402464961499,196.683048224329,0.00196193216463966,0.998436594095622
TRE-1,Cd2,F3,height,0.143872542172336,2.16517841330399,196.502892196619,0.0664483542272118,0.947088431231968
Tri-0,Cd2,F3,height,-2.26084688803848,2.18829438950713,196.228707645027,-1.03315481631687,0.302803078067815
Ws-2,Cd2,F3,height,2.65086698717496,2.18653951516641,195.692309464501,1.21235722875706,0.226837296252478
aaCol-0,Cd2,F4,height,-3.0024874435899,2.35601856806883,190.999999998884,-1.27439039924501,0.204073400771415
Abd-0,Cd2,F4,height,-6.12556782571289,2.42315153560783,191.000000000041,-2.52793427720002,0.0122834901771016
Ang-0,Cd2,F4,height,-3.85415163818082,2.35494934839158,190.999999999536,-1.6366176371535,0.103357027541822
Dja-1,Cd2,F4,height,6.91011710832362,2.334504389401,191.000000000138,2.9599931958563,0.00346618495707084
En-1,Cd2,F4,height,-2.46269343101583,2.30400337488668,191.000000000406,-1.06887579152828,0.286474641383777
Fei-0,Cd2,F4,height,0.811722872586225,2.53251543774197,190.999999999957,0.320520404531066,0.748924257559244
Kar-1,Cd2,F4,height,0.0573322879209347,2.37588311168627,191.000000001092,0.0241309379400586,0.980773357499492
Ler-0,Cd2,F4,height,2.05759265443033,2.39704626737101,191.000000000681,0.858386708024217,0.391754881725174
Olympia-2,Cd2,F4,height,-1.60062157576594,2.72110832423989,190.99999999946,-0.588224129670787,0.557076755869195
Tol-0,Cd2,F4,height,1.17465462586373,2.39998161967227,191.000000001048,0.489443175829046,0.625089599534643
TRE-1,Cd2,F4,height,0.271059880899805,2.34636648466995,191.000000001064,0.115523249531044,0.908151756565963
Tri-0,Cd2,F4,height,-2.80683160645479,2.35376852849223,191.000000000085,-1.19248412597851,0.234550841737698
Ws-2,Cd2,F4,height,5.57874805810796,2.32743690510361,191.000000000834,2.39694921304843,0.0174963708616201
aaCol-0,Nutrient1,F1,height,0.350333359947775,2.56271309569824,203.999999998102,0.136704089324647,0.891399513642217
Abd-0,Nutrient1,F1,height,1.23052689968436,2.72563540171091,203.999999997563,0.451464234325671,0.652134574141737
Ang-0,Nutrient1,F1,height,-3.35739919719579,2.58882654085756,203.999999997017,-1.29688070799971,0.196137147459577
Dja-1,Nutrient1,F1,height,-1.92327196807241,2.58260812843175,203.999999997329,-0.744701430658118,0.457309263015322
En-1,Nutrient1,F1,height,4.60470357202486,2.69965699922779,203.999999997827,1.7056624502083,0.0895929814791155
Fei-0,Nutrient1,F1,height,1.32886264643596,2.66215503509714,203.999999997013,0.499168015730336,0.618198899360709
Kar-1,Nutrient1,F1,height,-0.855539961821953,2.60392297197182,203.999999997135,-0.328558091399338,0.742826744712806
Ler-0,Nutrient1,F1,height,0.602082876580057,2.66447182208532,203.999999997851,0.225967064687831,0.821453270120074
Olympia-2,Nutrient1,F1,height,-0.87597662841187,2.54302604300218,203.999999997511,-0.344462311277683,0.730853471316716
Sap-0,Nutrient1,F1,height,7.08173670505663,2.5519152889929,203.99999999636,2.77506731340263,0.00603188495423313
Tol-0,Nutrient1,F1,height,-2.23047338452663,2.57944186108479,203.999999995989,-0.86471163323239,0.388212746564299
TRE-1,Nutrient1,F1,height,-1.35013058808581,2.54690539615917,203.999999996974,-0.530106296889497,0.596614741089926
Tri-0,Nutrient1,F1,height,-1.11966598342504,2.599963682022,203.999999996231,-0.430646778325099,0.667179868545593
Ws-2,Nutrient1,F1,height,2.75842861688447,2.57105504414146,203.999999997911,1.07287808682664,0.284593318274048
aaCol-0,Nutrient1,F2,height,3.7488162626492,2.16473432565923,206.000000003919,1.73176736665252,0.0848119850747433
Abd-0,Nutrient1,F2,height,2.09521715768806,2.18813937642892,206.000000001318,0.957533683758065,0.339420363833806
Ang-0,Nutrient1,F2,height,2.55788314282962,2.15739715262294,206.000000002897,1.18563387354052,0.237132735768167
