"","gen","trait","Estimate","Std. Error","df","t value","Pr(>|t|)","ecotype","treat"
"ecotypeLer-0:treat.1JActr1","Anc","height",-0.929632582654585,3.92534707193505,697.966491226305,-0.236828123887733,0.812859621765078,"Ler-0","JActr"
"ecotypeOlympia-0:treat.1JActr1","Anc","height",-7.25303284435991,3.86726332485802,695.562648826186,-1.87549495213807,0.0611433394719182,"Olympia-0","JActr"
"ecotypeSap-0:treat.1JActr1","Anc","height",0.659549935843462,4.16959058050365,699.255452755422,0.158180982786994,0.87435985735007,"Sap-0","JActr"
"ecotypeTol-0:treat.1JActr1","Anc","height",-10.9068972309843,3.92477682380817,695.227018673035,-2.7789853335919,0.00560014927490755,"Tol-0","JActr"
"ecotypeTRE-1:treat.1JActr1","Anc","height",-12.8280328443599,3.86726332485802,695.562648935586,-3.31708284820012,0.000956938739764505,"TRE-1","JActr"
"ecotypeTri-1:treat.1JActr1","Anc","height",1.30750941295858,4.23411664060167,701.545736516254,0.308803352373586,0.757562798382489,"Tri-1","JActr"
"ecotypeWs-2:treat.1JActr1","Anc","height",3.50530048897338,3.86726332485802,695.562648871806,0.906403364477921,0.365036273024198,"Ws-2","JActr"
"ecotypeaaCol-0:treat.1Leaf1","Anc","height",-3.01363382230632,3.86726332485802,695.562648389373,-0.779267810116592,0.436087019655586,"aaCol-0","Leaf"
"ecotypeAbd-0:treat.1Leaf1","Anc","height",-2.61020818960503,4.46184490807323,703.714462031825,-0.585006481261179,0.558730881293838,"Abd-0","Leaf"
"ecotypeAng-1:treat.1Leaf1","Anc","height",1.52783510464577,3.92534703994078,697.976408455972,0.38922293725877,0.697229954703625,"Ang-1","Leaf"
"ecotypeDja-1:treat.1Leaf1","Anc","height",0.0946995110265853,3.86726332485802,695.562648790137,0.0244874742347839,0.980470798108789,"Dja-1","Leaf"
"ecotypeEn-1:treat.1Leaf1","Anc","height",-7.62196715564005,3.86726332485802,695.562648788049,-1.97089427726515,0.0491320486344987,"En-1","Leaf"
"ecotypeFei-0:treat.1Leaf1","Anc","height",-2.1342357168174,4.07560023449331,700.498984596618,-0.523661692516988,0.600679488305999,"Fei-0","Leaf"
"ecotypeKar-1:treat.1Leaf1","Anc","height",0.929383266283734,4.07484143283909,697.6677015126,0.228078388227293,0.819652129658754,"Kar-1","Leaf"
"ecotypeLer-0:treat.1Leaf1","Anc","height",-2.50690022726806,3.92472970540956,695.319791563711,-0.638744681910892,0.523199378221649,"Ler-0","Leaf"
"ecotypeOlympia-0:treat.1Leaf1","Anc","height",-10.4969671556401,3.86726332485802,695.562649015136,-2.71431404429266,0.00680589856966321,"Olympia-0","Leaf"
"ecotypeSap-0:treat.1Leaf1","Anc","height",-0.105148170062921,4.1701531029418,701.839912947813,-0.0252144627468822,0.979891068264006,"Sap-0","Leaf"
"ecotypeTol-0:treat.1Leaf1","Anc","height",-11.1174982089311,3.92541749463406,697.955562279273,-2.832182366367,0.00475639592481196,"Tol-0","Leaf"
"ecotypeTRE-1:treat.1Leaf1","Anc","height",-3.10530048897338,3.86726332485802,695.562648971879,-0.802971049065398,0.422265756062434,"TRE-1","Leaf"
"ecotypeTri-1:treat.1Leaf1","Anc","height",-2.6476283866007,3.99326902928803,697.890623678815,-0.663022793401113,0.507534879089979,"Tri-1","Leaf"
"ecotypeWs-2:treat.1Leaf1","Anc","height",-8.50530048897343,3.86726332485802,695.56264874112,-2.19930730713448,0.0281844336543966,"Ws-2","Leaf"
"ecotypeaaCol-0:treat.1Nutrient11","Anc","height",-5.48692537965572,4.11541955476536,699.837202217987,-1.33326026827623,0.182880225861959,"aaCol-0","Nutrient1"
"ecotypeAbd-0:treat.1Nutrient11","Anc","height",-1.64842160776116,4.11553291104199,699.722844064705,-0.400536611756509,0.688883584500801,"Abd-0","Nutrient1"
"ecotypeAng-1:treat.1Nutrient11","Anc","height",6.47783510464576,3.92534703994078,697.976408531175,1.65025793610939,0.099340076433478,"Ang-1","Nutrient1"
"ecotypeDja-1:treat.1Nutrient11","Anc","height",1.54469951102657,3.86726332485802,695.562648724859,0.39942961760518,0.689699287631956,"Dja-1","Nutrient1"
"ecotypeEn-1:treat.1Nutrient11","Anc","height",1.84469951102662,3.86726332485802,695.562648972526,0.477003854164585,0.633509206157215,"En-1","Nutrient1"
"ecotypeFei-0:treat.1Nutrient11","Anc","height",2.14909761651592,4.07560023449331,700.498984727299,0.52730824734166,0.598146506683741,"Fei-0","Nutrient1"
"ecotypeKar-1:treat.1Nutrient11","Anc","height",-1.37061673371627,4.07484143283909,697.66770145024,-0.336360753248088,0.736699983760746,"Kar-1","Nutrient1"
"ecotypeLer-0:treat.1Nutrient11","Anc","height",-0.406900227268072,3.92472970540956,695.319791612159,-0.103675987344359,0.91745637864178,"Ler-0","Nutrient1"
"ecotypeOlympia-0:treat.1Nutrient11","Anc","height",-10.8303004889734,3.86726332485802,695.562648884143,-2.80050764046977,0.00524386578162423,"Olympia-0","Nutrient1"
"ecotypeSap-0:treat.1Nutrient11","Anc","height",-4.48590606170082,4.17015538576835,701.837148759411,-1.07571676513783,0.282423595122233,"Sap-0","Nutrient1"
"ecotypeTol-0:treat.1Nutrient11","Anc","height",-5.03416487559777,3.92541749463406,697.955562132399,-1.28245336514634,0.200109413443891,"Tol-0","Nutrient1"
"ecotypeTRE-1:treat.1Nutrient11","Anc","height",2.91136617769327,3.86726332485802,695.562648718681,0.752823361931311,0.451810774275116,"TRE-1","Nutrient1"
"ecotypeTri-1:treat.1Nutrient11","Anc","height",-10.2690828387218,4.23374169160351,699.806144858545,-2.42553362645807,0.0155378031255998,"Tri-1","Nutrient1"
"ecotypeWs-2:treat.1Nutrient11","Anc","height",5.69469951102656,3.86726332485802,695.562648753454,1.47253989001011,0.141327476049104,"Ws-2","Nutrient1"
"ecotypeaaCol-0:treat.1Nutrient21","Anc","height",-2.430300488973,3.86726332485802,695.562648108733,-0.628429016806665,0.529929226216467,"aaCol-0","Nutrient2"
"ecotypeAbd-0:treat.1Nutrient21","Anc","height",2.98636617769323,3.86726332485802,695.562648814708,0.772216921071148,0.440248253799035,"Abd-0","Nutrient2"
"ecotypeAng-1:treat.1Nutrient21","Anc","height",3.21930708771036,4.17023802719204,701.741696253629,0.771972023351873,0.440390886386398,"Ang-1","Nutrient2"
"ecotypeDja-1:treat.1Nutrient21","Anc","height",0.346171494091184,4.11553543946349,699.720365257572,0.08411335515952,0.932990364858252,"Dja-1","Nutrient2"
"ecotypeEn-1:treat.1Nutrient21","Anc","height",3.21136617769328,3.86726332485802,695.562648982083,0.830397598490705,0.406598948898916,"En-1","Nutrient2"
"ecotypeFei-0:treat.1Nutrient21","Anc","height",-6.63423571681742,4.07560023449331,700.498984698596,-1.62779353594826,0.104018332059482,"Fei-0","Nutrient2"
"ecotypeKar-1:treat.1Nutrient21","Anc","height",0.196049932950385,4.07484143283909,697.667701406769,0.048112285148183,0.961640524680428,"Kar-1","Nutrient2"
